frame,id,xtl,ytl,xbr,ybr,label,complexity
235,4,701.20,390.30,1170.70,1058.60,t-shirt,0.50
236,4,718.80,377.50,1179.90,1050.50,t-shirt,0.50
237,4,733.00,357.80,1185.20,1043.00,t-shirt,0.50
238,4,747.90,355.20,1197.00,1034.80,t-shirt,0.50
239,4,761.70,339.40,1199.60,1026.50,t-shirt,0.50
240,4,765.30,338.10,1206.20,1023.90,t-shirt,0.50
241,4,768.30,331.50,1207.50,1021.30,t-shirt,0.50
242,4,772.70,323.60,1207.50,1017.90,t-shirt,0.50
243,4,774.80,319.70,1207.50,1015.70,t-shirt,0.50
244,4,776.90,319.70,1207.50,1012.60,t-shirt,0.50
245,4,778.90,314.70,1207.50,1010.10,t-shirt,0.50
246,4,780.00,311.80,1207.50,1005.90,t-shirt,0.50
247,4,780.10,309.60,1204.80,1002.50,t-shirt,0.50
248,4,778.60,311.80,1207.50,1002.50,t-shirt,0.50
225,5,632.80,616.40,1408.96,1080.00,trouser,0.75
226,5,641.40,618.43,1416.40,1080.00,trouser,0.75
227,5,651.20,618.43,1423.40,1080.00,trouser,0.75
228,5,660.10,618.43,1431.50,1080.00,trouser,0.75
229,5,669.00,619.70,1439.70,1080.00,trouser,0.75
230,5,678.90,619.70,1448.40,1079.90,trouser,0.75
231,5,697.50,619.70,1462.90,1080.00,trouser,0.75
232,5,727.90,619.70,1490.50,1079.00,trouser,0.75
233,5,761.10,613.10,1519.90,1080.00,trouser,0.75
234,5,794.00,593.40,1546.30,1079.70,trouser,0.75
235,5,839.10,559.20,1582.00,1080.00,trouser,0.75
236,5,869.90,533.80,1606.30,1080.00,trouser,0.75
237,5,900.10,501.30,1632.60,1080.00,trouser,0.75
238,5,931.50,479.50,1656.30,1079.00,trouser,0.75
239,5,960.00,455.20,1680.00,1079.00,trouser,0.75
240,5,968.90,442.00,1686.40,1079.00,trouser,0.75
241,5,977.30,436.70,1694.10,1079.00,trouser,0.75
242,5,981.50,432.80,1699.00,1079.00,trouser,0.75
243,5,989.50,422.30,1705.60,1079.00,trouser,0.75
244,5,994.70,417.00,1709.30,1080.00,trouser,0.75
245,5,1002.20,410.40,1712.90,1080.00,trouser,0.75
246,5,1004.90,406.40,1715.30,1080.00,trouser,0.75
247,5,1005.00,395.50,1716.80,1080.00,trouser,0.75
248,5,984.20,391.90,1716.80,1079.00,trouser,0.75
254,6,0.00,0.00,577.50,210.10,dress,0.75
255,6,0.00,0.00,615.50,233.10,dress,0.75
256,6,0.40,0.00,648.10,263.50,dress,0.75
257,6,0.00,0.00,681.20,293.70,dress,0.75
258,6,0.00,0.00,712.90,549.50,dress,0.75
259,6,0.00,0.00,727.30,593.30,dress,0.75
260,6,0.00,0.00,756.20,628.80,dress,0.75
261,6,0.30,0.00,772.00,666.40,dress,0.75
262,6,0.00,0.00,795.70,700.60,dress,0.75
263,6,0.00,0.00,808.90,739.70,dress,0.75
264,6,0.00,0.00,826.00,781.40,dress,0.75
265,6,0.00,0.00,843.10,820.90,dress,0.75
266,6,0.00,0.00,854.90,856.40,dress,0.75
267,6,0.00,0.00,856.20,884.60,dress,0.75
268,6,0.00,0.00,856.20,909.10,dress,0.75
269,6,0.00,0.00,856.20,934.50,dress,0.75
270,6,0.00,0.00,857.50,956.40,dress,0.75
271,6,0.00,0.00,857.50,965.60,dress,0.75
272,6,0.00,0.00,857.50,995.90,dress,0.75
273,6,0.00,0.00,849.60,995.90,dress,0.75
274,6,0.00,15.20,839.10,1023.50,dress,0.75
275,6,0.00,30.20,830.70,1051.10,dress,0.75
276,6,0.00,47.50,822.20,1080.00,dress,0.75
277,6,0.00,66.20,809.70,1080.00,dress,0.75
278,6,1.06,80.10,797.40,1080.00,dress,0.75
279,6,1.06,93.30,789.70,1080.00,dress,0.75
280,6,1.06,101.20,783.30,1080.00,dress,0.75
281,6,1.06,107.80,776.70,1080.00,dress,0.75
282,6,1.06,114.40,771.40,1080.00,dress,0.75
283,6,1.06,118.35,769.70,1080.00,dress,0.75
284,6,1.06,122.30,769.60,1080.00,dress,0.75
285,6,1.06,118.30,769.00,1080.00,dress,0.75
286,6,1.06,118.30,767.40,1080.00,dress,0.75
287,6,1.06,119.60,765.30,1080.00,dress,0.75
288,6,1.06,119.60,766.80,1077.40,dress,0.75
288,7,157.30,49.40,1307.70,758.10,dress,0.75
289,7,161.60,92.20,1316.00,818.80,dress,0.75
290,7,171.90,130.50,1333.50,873.69,dress,0.75
291,7,191.85,165.40,1362.40,927.50,dress,0.75
292,7,216.85,203.70,1399.10,973.60,dress,0.75
293,7,251.06,229.10,1445.60,1023.60,dress,0.75
294,7,287.80,268.20,1496.90,1073.60,dress,0.75
295,7,324.75,309.30,1552.40,1080.00,dress,0.75
296,7,361.59,355.30,1596.00,1080.00,dress,0.75
297,7,414.10,385.50,1647.10,1080.00,dress,0.75
298,7,459.00,410.50,1681.80,1080.00,dress,0.75
299,7,580.90,439.50,1718.10,1080.00,dress,0.75
300,7,650.50,455.00,1740.50,1080.00,dress,0.75
301,7,706.50,485.50,1744.40,1080.00,dress,0.75
302,7,742.50,506.60,1733.80,1080.00,dress,0.75
303,7,750.00,522.50,1707.50,1080.00,dress,0.75
304,7,740.70,527.60,1670.80,1080.00,dress,0.75
305,7,715.80,556.70,1622.80,1080.00,dress,0.75
306,7,677.50,583.00,1576.50,1080.00,dress,0.75
307,7,640.74,586.77,1533.30,1080.00,dress,0.75
308,7,622.70,593.30,1502.10,1080.00,dress,0.75
309,7,613.10,602.50,1478.60,1080.00,dress,0.75
310,7,611.80,614.30,1459.30,1080.00,dress,0.75
311,7,638.70,631.40,1445.70,1080.00,dress,0.75
312,7,650.70,657.70,1437.60,1080.00,dress,0.75
313,7,665.20,673.50,1431.20,1080.00,dress,0.75
314,7,669.20,682.70,1427.50,1080.00,dress,0.75
315,7,652.00,680.90,1417.00,1080.00,dress,0.75
316,7,624.20,669.30,1408.20,1080.00,dress,0.75
317,7,479.90,636.60,1400.50,1080.00,dress,0.75
318,7,467.20,591.40,1394.90,1080.00,dress,0.75
319,7,481.50,531.90,1399.10,1080.00,dress,0.75
320,7,481.50,534.00,1391.60,1078.68,dress,0.75
320,8,0.00,0.00,1190.54,1080.00,dress,0.75
321,8,0.00,0.00,1194.10,1079.48,dress,0.75
322,8,0.00,0.00,1227.40,1080.00,dress,0.75
323,8,0.00,0.00,1322.10,1080.00,dress,0.75
324,8,0.00,0.00,1448.40,1080.00,dress,0.75
325,8,0.00,0.00,1565.50,1080.00,dress,0.75
326,8,0.00,0.00,1674.70,1080.00,dress,0.75
327,8,0.00,0.00,1778.60,1080.00,dress,0.75
328,8,0.00,0.00,1868.05,1080.00,dress,0.75
329,8,0.00,0.00,1918.00,1080.00,dress,0.75
330,8,1.14,2.37,1920.00,1080.00,dress,0.75
331,8,0.00,0.00,1920.00,1080.00,dress,0.75
332,8,0.00,0.00,1920.00,1080.00,dress,0.75
333,8,0.00,0.00,1920.00,1080.00,dress,0.75
334,8,0.00,0.00,1803.50,1080.00,dress,0.75
335,8,0.00,0.00,1640.30,1080.00,dress,0.75
336,8,1.32,1.32,1640.30,1077.64,dress,0.75
336,9,662.10,238.20,1381.30,1080.00,shirt,0.75
337,9,647.60,260.50,1433.90,1079.90,shirt,0.75
338,9,598.40,296.00,1499.70,1080.00,shirt,0.75
339,9,553.70,334.20,1564.20,1080.00,shirt,0.75
340,9,507.10,387.30,1633.90,1080.00,shirt,0.75
341,9,472.30,440.80,1693.10,1080.00,shirt,0.75
342,9,444.70,481.60,1743.10,1080.00,shirt,0.75
343,9,418.40,507.90,1768.10,1080.00,shirt,0.75
344,9,389.30,533.30,1767.90,1080.00,shirt,0.75
345,9,389.30,554.40,1740.40,1080.00,shirt,0.75
346,9,403.80,549.90,1712.80,1080.00,shirt,0.75
347,9,438.00,553.80,1662.80,1079.00,shirt,0.75
348,9,484.10,560.50,1594.00,1080.00,shirt,0.75
349,9,534.90,586.80,1509.70,1080.00,shirt,0.75
350,9,570.20,628.86,1452.10,1080.00,shirt,0.75
351,9,593.30,638.10,1418.70,1080.00,shirt,0.75
352,9,617.10,648.60,1380.70,1080.00,shirt,0.75
353,9,644.60,664.40,1337.70,1080.00,shirt,0.75
354,9,670.00,681.50,1310.10,1080.00,shirt,0.75
355,9,705.10,693.30,1291.70,1080.00,shirt,0.75
356,9,718.30,699.90,1283.00,1080.00,shirt,0.75
357,9,730.10,713.10,1279.50,1080.00,shirt,0.75
358,9,741.50,721.80,1291.30,1080.00,shirt,0.75
359,9,755.10,728.80,1315.40,1080.00,shirt,0.75
360,9,766.20,735.40,1344.70,1080.00,shirt,0.75
361,9,779.00,742.90,1366.70,1080.00,shirt,0.75
362,9,779.70,745.90,1394.00,1080.00,shirt,0.75
363,9,767.70,745.90,1413.30,1080.00,shirt,0.75
364,9,757.80,742.00,1438.50,1080.00,shirt,0.75
365,9,745.10,734.30,1470.70,1080.00,shirt,0.75
366,9,733.40,730.20,1510.10,1080.00,shirt,0.75
367,9,720.60,719.70,1549.40,1080.00,shirt,0.75
368,9,714.30,710.50,1584.10,1080.00,shirt,0.75
369,9,717.00,710.50,1587.70,1080.00,shirt,0.75
369,10,0.00,263.70,733.69,1080.00,dress,0.75
370,10,0.00,299.00,791.60,1080.00,dress,0.75
371,10,0.00,337.20,848.20,1080.00,dress,0.75
372,10,0.00,370.10,911.40,1080.00,dress,0.75
373,10,0.00,397.70,974.60,1080.00,dress,0.75
374,10,176.30,431.90,1029.90,1080.00,dress,0.75
375,10,324.80,449.00,1074.60,1080.00,dress,0.75
376,10,448.60,451.60,1123.30,1080.00,dress,0.75
377,10,542.00,444.90,1173.30,1080.00,dress,0.75
378,10,631.50,445.10,1235.10,1080.00,dress,0.75
379,10,684.70,445.08,1301.30,1078.68,dress,0.75
380,10,728.90,433.20,1361.60,1078.68,dress,0.75
381,10,771.10,418.80,1416.80,1080.00,dress,0.75
382,10,809.20,408.30,1473.40,1080.00,dress,0.75
383,10,843.40,393.80,1514.20,1080.00,dress,0.75
384,10,876.30,372.80,1549.70,1080.00,dress,0.75
385,10,911.83,351.70,1611.50,1080.00,dress,0.75
386,10,943.40,331.90,1670.20,1080.00,dress,0.75
387,10,976.30,312.20,1724.00,1080.00,dress,0.75
388,10,1003.90,290.90,1773.40,1080.00,dress,0.75
389,10,1031.50,268.70,1813.00,1080.00,dress,0.75
390,10,1052.50,246.80,1854.00,1080.00,dress,0.75
391,10,1069.60,225.30,1898.40,1080.00,dress,0.75
392,10,1086.70,201.60,1920.00,1080.00,dress,0.75
393,10,1086.70,201.60,1916.80,1080.00,dress,0.75
393,11,182.50,622.90,518.50,1080.00,dress,0.25
394,11,182.00,622.40,525.70,1080.00,dress,0.25
395,11,182.20,623.10,529.40,1080.00,dress,0.25
396,11,182.60,623.50,527.30,1080.00,dress,0.25
397,11,183.70,624.60,519.20,1080.00,dress,0.25
398,11,186.90,623.90,510.90,1080.00,dress,0.25
399,11,187.10,625.00,497.00,1080.00,dress,0.25
400,11,188.10,624.40,493.80,1080.00,dress,0.25
401,11,189.20,623.90,491.70,1080.00,dress,0.25
402,11,189.30,622.90,486.40,1080.00,dress,0.25
403,11,189.80,622.20,483.00,1080.00,dress,0.25
404,11,190.10,621.76,483.50,1080.00,dress,0.25
405,11,190.50,621.32,485.10,1080.00,dress,0.25
406,11,189.50,621.32,487.80,1080.00,dress,0.25
407,11,190.20,621.32,492.80,1080.00,dress,0.25
408,11,187.30,620.90,494.80,1080.00,dress,0.25
409,11,185.10,621.11,496.40,1080.00,dress,0.25
410,11,182.50,620.10,497.00,1080.00,dress,0.25
411,11,181.20,620.71,497.00,1080.00,dress,0.25
412,11,179.50,621.32,497.50,1080.00,dress,0.25
413,11,178.00,621.32,496.50,1080.00,dress,0.25
414,11,177.87,622.00,496.06,1080.00,dress,0.25
415,11,176.70,623.10,496.10,1080.00,dress,0.25
416,11,177.61,622.75,497.20,1080.00,dress,0.25
417,11,179.00,623.40,497.00,1080.00,dress,0.25
418,11,180.50,622.60,498.40,1080.00,dress,0.25
419,11,182.00,622.20,493.60,1080.00,dress,0.25
420,11,182.60,622.90,487.30,1080.00,dress,0.25
421,11,183.60,622.90,486.50,1080.00,dress,0.25
422,11,185.40,622.40,486.50,1080.00,dress,0.25
423,11,184.40,621.80,486.30,1080.00,dress,0.25
424,11,186.40,621.56,487.05,1080.00,dress,0.25
425,11,188.40,621.32,487.80,1080.00,dress,0.25
426,11,182.40,621.32,487.80,1080.00,dress,0.25
393,12,996.85,177.00,1436.10,719.60,dress,0.75
394,12,990.50,176.60,1433.80,722.20,dress,0.75
395,12,983.70,177.20,1424.90,730.60,dress,0.75
396,12,975.10,176.30,1412.40,738.50,dress,0.75
397,12,965.90,176.30,1404.80,748.20,dress,0.75
398,12,950.60,176.00,1405.30,756.50,dress,0.75
399,12,939.30,176.70,1406.70,769.30,dress,0.75
400,12,923.90,176.60,1399.50,785.90,dress,0.75
401,12,903.40,176.10,1405.40,808.60,dress,0.75
402,12,875.77,176.58,1412.70,834.60,dress,0.75
403,12,854.70,176.58,1418.50,876.30,dress,0.75
404,12,819.20,176.58,1418.80,903.50,dress,0.75
405,12,799.00,176.58,1416.60,903.50,dress,0.75
406,12,787.40,176.58,1417.50,903.10,dress,0.75
407,12,771.80,176.58,1423.20,903.40,dress,0.75
408,12,762.60,176.58,1428.60,903.40,dress,0.75
409,12,765.80,218.70,1431.00,903.10,dress,0.75
410,12,781.60,254.20,1440.20,903.40,dress,0.75
411,12,793.40,286.30,1450.70,904.10,dress,0.75
412,12,798.70,318.70,1457.30,903.10,dress,0.75
413,12,801.80,339.80,1457.10,904.00,dress,0.75
414,12,807.80,356.90,1459.90,902.60,dress,0.75
415,12,811.80,372.70,1441.50,902.90,dress,0.75
416,12,814.40,383.90,1423.10,903.50,dress,0.75
417,12,813.70,395.00,1406.20,903.70,dress,0.75
418,12,812.50,395.00,1400.80,903.50,dress,0.75
419,12,812.50,406.80,1390.30,902.90,dress,0.75
420,12,808.60,416.00,1390.30,902.90,dress,0.75
421,12,804.70,421.30,1390.30,903.50,dress,0.75
422,12,803.40,421.73,1390.30,903.70,dress,0.75
423,12,802.10,422.17,1390.30,902.70,dress,0.75
424,12,800.80,422.60,1390.30,903.50,dress,0.75
425,12,801.40,422.60,1390.30,903.50,dress,0.75
426,12,800.80,422.60,1390.30,900.40,dress,0.75
426,13,526.20,650.27,1260.01,1080.00,dress,0.75
427,13,563.96,652.90,1291.59,1078.69,dress,0.75
428,13,603.43,656.85,1327.10,1080.00,dress,0.75
429,13,648.20,642.40,1363.90,1080.00,dress,0.75
430,13,682.40,642.40,1410.00,1080.00,dress,0.75
431,13,703.45,667.40,1444.20,1080.00,dress,0.75
432,13,748.20,700.30,1448.10,1080.00,dress,0.75
433,13,773.20,731.90,1475.70,1080.00,dress,0.75
434,13,781.10,753.00,1494.10,1080.00,dress,0.75
435,13,800.80,774.10,1500.70,1080.00,dress,0.75
436,13,800.80,775.40,1502.00,1080.00,dress,0.75
437,13,795.50,761.00,1502.00,1080.00,dress,0.75
438,13,787.60,729.40,1502.00,1080.00,dress,0.75
439,13,770.50,711.00,1469.10,1080.00,dress,0.75
440,13,754.70,682.10,1441.50,1080.00,dress,0.75
441,13,742.90,671.60,1408.60,1080.00,dress,0.75
442,13,732.40,661.10,1383.60,1080.00,dress,0.75
443,13,721.90,650.60,1359.90,1080.00,dress,0.75
444,13,714.00,628.20,1350.70,1080.00,dress,0.75
445,13,698.20,608.50,1340.20,1080.00,dress,0.75
446,13,687.70,591.40,1345.50,1080.00,dress,0.75
447,13,673.20,576.90,1335.00,1080.00,dress,0.75
448,13,665.30,561.10,1335.00,1080.00,dress,0.75
449,13,658.70,561.10,1324.50,1080.00,dress,0.75
450,13,645.50,561.10,1320.60,1080.00,dress,0.75
451,13,624.40,549.30,1320.60,1080.00,dress,0.75
452,13,624.40,549.30,1320.60,1080.00,dress,0.75
470,14,636.59,0.00,1918.17,1076.33,dress,0.75
471,14,578.70,0.00,1918.17,1076.33,dress,0.75
472,14,514.20,0.00,1918.17,1076.33,dress,0.75
473,14,448.40,0.00,1918.17,1076.33,dress,0.75
474,14,395.80,0.00,1918.17,1076.33,dress,0.75
475,14,334.00,0.00,1918.17,1076.33,dress,0.75
476,14,284.00,0.00,1918.17,1076.33,dress,0.75
477,14,241.90,0.00,1918.17,1076.33,dress,0.75
478,14,203.70,0.00,1842.40,1077.60,dress,0.75
479,14,173.40,0.00,1735.80,1077.60,dress,0.75
480,14,144.50,0.00,1656.90,1077.60,dress,0.75
481,14,130.00,0.00,1593.70,1077.60,dress,0.75
482,14,133.90,0.00,1541.10,1077.60,dress,0.75
483,14,137.80,0.00,1485.80,1077.60,dress,0.75
484,14,151.00,0.00,1427.90,1077.60,dress,0.75
485,14,160.20,0.00,1384.50,1077.60,dress,0.75
486,14,173.40,0.00,1335.80,1077.60,dress,0.75
487,14,161.60,0.00,1295.00,1077.60,dress,0.75
488,14,120.80,0.00,1246.30,1077.60,dress,0.75
489,14,86.60,5.20,1200.20,1077.60,dress,0.75
490,14,55.00,0.00,1164.70,1077.60,dress,0.75
491,14,55.00,10.53,1164.70,1077.60,dress,0.75
496,15,590.53,569.74,988.70,1080.00,dress,0.75
497,15,518.20,559.40,989.00,1080.00,dress,0.75
498,15,445.80,550.00,989.00,1080.00,dress,0.75
499,15,412.90,543.40,991.00,1080.00,dress,0.75
500,15,383.80,540.80,990.90,1080.00,dress,0.75
501,15,352.40,532.90,990.50,1080.00,dress,0.75
502,15,324.80,532.90,989.00,1080.00,dress,0.75
503,15,296.30,529.80,991.00,1080.00,dress,0.75
504,15,269.50,529.00,990.60,1080.00,dress,0.75
505,15,241.90,529.00,990.50,1080.00,dress,0.75
506,15,222.10,529.00,990.50,1080.00,dress,0.75
507,15,194.50,526.40,989.20,1080.00,dress,0.75
508,15,169.50,524.40,989.70,1080.00,dress,0.75
509,15,144.50,518.50,990.40,1080.00,dress,0.75
510,15,120.80,518.50,990.90,1080.00,dress,0.75
511,15,97.10,521.10,990.90,1080.00,dress,0.75
512,15,73.40,525.00,990.90,1080.00,dress,0.75
513,15,51.00,527.50,982.60,1080.00,dress,0.75
514,15,31.30,532.90,969.40,1080.00,dress,0.75
515,15,31.30,530.30,969.40,1080.00,dress,0.75
515,16,564.22,476.70,963.80,1080.00,dress,0.25
516,16,589.20,478.96,1011.60,1080.00,dress,0.25
517,16,616.90,482.70,1061.60,1080.00,dress,0.25
518,16,653.70,502.80,1102.40,1080.00,dress,0.25
519,16,683.80,517.10,1128.20,1080.00,dress,0.25
520,16,692.70,521.80,1124.00,1080.00,dress,0.25
521,16,695.30,527.40,1119.70,1080.00,dress,0.25
522,16,703.50,527.60,1120.80,1080.00,dress,0.25
523,16,699.20,532.70,1124.70,1080.00,dress,0.25
524,16,705.60,538.10,1129.20,1080.00,dress,0.25
525,16,700.00,538.10,1140.00,1080.00,dress,0.25
526,16,710.50,516.00,1161.60,1080.00,dress,0.25
527,16,718.20,494.70,1178.10,1080.00,dress,0.25
528,16,718.20,477.60,1181.30,1080.00,dress,0.25
529,16,695.80,463.00,1168.10,1080.00,dress,0.25
530,16,695.80,461.80,1168.40,1080.00,dress,0.25
531,16,695.80,454.00,1165.60,1080.00,dress,0.25
532,16,693.20,446.10,1161.40,1080.00,dress,0.25
533,16,689.30,438.20,1158.00,1080.00,dress,0.25
534,16,689.30,434.30,1154.90,1080.00,dress,0.25
535,16,688.00,429.00,1150.90,1080.00,dress,0.25
536,16,690.60,426.80,1147.00,1080.00,dress,0.25
537,16,690.60,422.60,1141.70,1080.00,dress,0.25
538,16,690.60,418.50,1135.80,1080.00,dress,0.25
539,16,690.60,415.80,1132.00,1080.00,dress,0.25
540,16,689.70,413.20,1128.60,1080.00,dress,0.25
541,16,688.00,407.00,1124.20,1080.00,dress,0.25
542,16,688.00,401.70,1122.00,1080.00,dress,0.25
543,16,688.00,397.80,1117.60,1080.00,dress,0.25
544,16,684.10,394.70,1112.40,1080.00,dress,0.25
545,16,684.10,390.30,1106.20,1080.00,dress,0.25
546,16,680.20,386.20,1099.60,1080.00,dress,0.25
547,16,678.70,379.80,1087.80,1080.00,dress,0.25
548,16,675.00,376.40,1080.40,1080.00,dress,0.25
549,16,675.00,371.00,1082.50,1077.64,dress,0.25
549,17,268.16,302.64,665.53,802.64,dress,0.75
550,17,256.30,294.70,665.53,800.90,dress,0.75
551,17,251.10,285.50,664.60,798.20,dress,0.75
552,17,251.10,280.20,661.70,794.90,dress,0.75
553,17,253.60,274.90,662.90,794.20,dress,0.75
554,17,256.50,269.90,668.60,793.50,dress,0.75
555,17,263.50,268.30,672.10,793.50,dress,0.75
556,17,272.20,266.70,676.30,792.00,dress,0.75
557,17,284.10,267.40,685.30,792.00,dress,0.75
