frame,id,xtl,ytl,xbr,ybr,label,complexity
72,0,391.85,490.80,1448.43,817.11,dress,1
165,1,1137.90,359.22,1918.17,1034.22,dress,1
166,1,1137.90,359.62,1918.17,1034.22,dress,1
167,1,1137.90,360.01,1918.17,1034.22,dress,1
168,1,1137.90,360.41,1918.17,1034.22,dress,1
169,1,1137.90,360.81,1918.17,1034.22,dress,1
170,1,1137.90,361.21,1918.17,1034.22,dress,1
171,1,1137.90,361.61,1918.17,1034.22,dress,1
172,1,1137.90,362.01,1918.17,1034.22,dress,1
173,1,1137.90,362.40,1918.17,1034.22,dress,1
174,1,1137.90,362.80,1918.17,1034.22,dress,1
175,1,1137.90,363.20,1918.17,1034.22,dress,1
176,1,1137.90,365.15,1918.17,1034.22,dress,1
177,1,1137.90,367.10,1918.17,1034.22,dress,1
178,1,1137.64,366.83,1918.17,1032.90,dress,1
179,1,1137.37,366.57,1918.17,1031.59,dress,1
180,1,1137.11,366.30,1918.17,1030.27,dress,1
181,1,1136.84,366.04,1918.17,1028.96,dress,1
182,1,1136.58,365.77,1918.17,1027.64,dress,1
183,1,1136.31,365.51,1918.17,1026.32,dress,1
184,1,1136.05,365.24,1918.17,1025.01,dress,1
185,1,1135.78,364.98,1918.17,1023.69,dress,1
186,1,1135.52,364.71,1918.17,1022.38,dress,1
187,1,1135.25,364.45,1918.17,1021.06,dress,1
188,1,1134.99,364.18,1918.17,1019.74,dress,1
189,1,1134.72,363.92,1918.17,1018.43,dress,1
190,1,1134.46,363.65,1918.17,1017.11,dress,1
191,1,1134.19,363.39,1918.17,1015.80,dress,1
192,1,1133.93,363.12,1918.17,1014.48,dress,1
193,1,1133.66,362.86,1918.17,1013.16,dress,1
194,1,1133.40,362.59,1918.17,1011.85,dress,1
195,1,1133.13,362.33,1918.17,1010.53,dress,1
196,1,1132.87,362.06,1918.17,1009.22,dress,1
197,1,1132.60,361.80,1918.17,1007.90,dress,1
198,1,1131.81,361.41,1918.17,999.08,dress,1
199,1,1131.02,361.02,1918.17,990.26,dress,1
200,1,1130.23,360.63,1918.17,981.44,dress,1
201,1,1129.44,360.24,1918.17,972.62,dress,1
202,1,1128.65,359.85,1918.17,963.80,dress,1
203,1,1127.86,359.46,1918.17,954.98,dress,1
204,1,1127.07,359.07,1918.17,946.16,dress,1
205,1,1126.28,358.68,1918.17,937.34,dress,1
206,1,1125.49,358.29,1918.17,928.52,dress,1
207,1,1124.70,357.90,1918.17,919.70,dress,1
208,1,1124.70,357.90,1918.17,919.70,dress,1
209,1,1124.70,357.90,1918.17,919.70,dress,1
210,1,1124.70,357.90,1918.17,919.70,dress,1
217,1,1124.70,357.90,1918.17,919.70,dress,1
218,1,1124.70,357.90,1918.17,919.70,dress,1
304,2,573.43,334.22,1920.00,751.30,dress,1
305,2,573.69,334.25,1920.00,751.69,dress,1
306,2,573.96,334.27,1920.00,752.09,dress,1
307,2,574.22,334.30,1920.00,752.48,dress,1
308,2,574.48,334.33,1920.00,752.88,dress,1
309,2,574.75,334.36,1920.00,753.27,dress,1
310,2,575.01,334.39,1920.00,753.66,dress,1
311,2,575.28,334.42,1920.00,754.06,dress,1
312,2,575.54,334.45,1920.00,754.45,dress,1
313,2,575.80,334.47,1920.00,754.85,dress,1
314,2,576.07,334.50,1920.00,755.24,dress,1
315,2,576.33,334.53,1920.00,755.63,dress,1
316,2,576.60,334.56,1920.00,756.03,dress,1
317,2,576.86,334.59,1920.00,756.42,dress,1
318,2,577.12,334.62,1920.00,756.82,dress,1
319,2,577.39,334.65,1920.00,757.21,dress,1
320,2,577.65,334.67,1920.00,757.60,dress,1
321,2,577.91,334.70,1920.00,758.00,dress,1
322,2,578.18,334.73,1920.00,758.39,dress,1
323,2,578.44,334.76,1920.00,758.78,dress,1
324,2,578.71,334.79,1920.00,759.18,dress,1
325,2,578.97,334.82,1920.00,759.57,dress,1
326,2,579.23,334.84,1920.00,759.97,dress,1
327,2,579.50,334.87,1920.00,760.36,dress,1
328,2,579.76,334.90,1920.00,760.75,dress,1
329,2,580.02,334.93,1920.00,761.15,dress,1
330,2,580.29,334.96,1920.00,761.54,dress,1
331,2,580.55,334.99,1920.00,761.94,dress,1
332,2,580.82,335.02,1920.00,762.33,dress,1
333,2,581.08,335.04,1920.00,762.72,dress,1
334,2,581.34,335.07,1920.00,763.12,dress,1
335,2,581.61,335.10,1920.00,763.51,dress,1
336,2,581.87,335.13,1920.00,763.91,dress,1
337,2,582.13,335.16,1920.00,764.30,dress,1
338,2,582.40,335.19,1920.00,762.92,dress,1
339,2,582.66,335.22,1920.00,765.23,dress,1
340,2,582.93,335.24,1920.00,767.55,dress,1
341,2,583.19,335.27,1920.00,769.87,dress,1
342,2,583.45,335.30,1920.00,772.18,dress,1
343,2,583.72,335.33,1920.00,774.50,dress,1
344,2,583.98,335.36,1920.00,776.20,dress,1
345,2,584.25,335.39,1920.00,778.60,dress,1
346,2,584.51,335.41,1920.00,777.30,dress,1
347,2,584.77,335.44,1920.00,777.90,dress,1
348,2,585.04,335.47,1920.00,773.90,dress,1
349,2,585.30,335.50,1920.00,775.40,dress,1
350,2,585.86,335.70,1920.00,780.10,dress,1
351,2,586.42,335.90,1920.00,781.70,dress,1
352,2,586.97,336.10,1920.00,780.40,dress,1
353,2,587.53,336.30,1920.00,780.00,dress,1
354,2,588.09,336.50,1920.00,777.80,dress,1
355,2,588.64,336.70,1920.00,776.50,dress,1
356,2,589.20,336.90,1920.00,773.30,dress,1
357,2,589.90,336.90,1920.00,776.30,dress,1
358,2,590.60,336.90,1920.00,780.90,dress,1
359,2,591.30,336.90,1920.00,785.10,dress,1
360,2,592.00,336.90,1920.00,787.00,dress,1
361,2,592.70,336.90,1920.00,795.90,dress,1
362,2,593.40,336.90,1920.00,794.50,dress,1
363,2,594.10,336.90,1920.00,791.95,dress,1
364,2,594.80,336.90,1920.00,789.40,dress,1
365,2,595.50,336.90,1920.00,789.40,dress,1
366,2,596.20,336.90,1920.00,790.60,dress,1
367,2,596.90,336.90,1920.00,796.20,dress,1
368,2,597.60,336.90,1920.00,795.40,dress,1
369,2,598.30,336.90,1920.00,793.90,dress,1
370,2,599.00,336.90,1920.00,798.90,dress,1
371,2,599.70,336.90,1920.00,789.10,dress,1
372,2,600.21,336.83,1919.85,793.50,dress,1
373,2,600.72,336.75,1919.71,796.65,dress,1
374,2,601.23,336.68,1919.56,799.80,dress,1
375,2,601.74,336.60,1919.41,807.00,dress,1
376,2,602.25,336.53,1919.27,805.47,dress,1
377,2,602.76,336.45,1919.12,803.93,dress,1
378,2,603.27,336.38,1918.98,802.40,dress,1
379,2,603.77,336.31,1918.83,802.10,dress,1
380,2,604.28,336.23,1918.68,801.80,dress,1
381,2,604.79,336.16,1918.54,801.80,dress,1
382,2,605.30,336.08,1918.39,806.90,dress,1
383,2,605.81,336.01,1918.25,805.10,dress,1
384,2,606.32,335.93,1918.10,806.40,dress,1
385,2,606.83,335.86,1917.95,804.30,dress,1
386,2,607.34,335.79,1917.81,802.70,dress,1
387,2,607.85,335.71,1917.66,800.50,dress,1
388,2,608.36,335.64,1917.51,797.40,dress,1
389,2,608.87,335.56,1917.37,792.50,dress,1
390,2,611.06,334.69,1917.37,795.68,dress,1
391,2,613.25,333.81,1917.37,798.85,dress,1
392,2,615.43,332.93,1917.37,802.03,dress,1
393,2,617.62,332.05,1917.37,805.20,dress,1
394,2,619.81,331.18,1917.37,806.05,dress,1
395,2,622.00,330.30,1917.37,806.90,dress,1
396,2,622.00,330.30,1917.37,760.60,dress,1
442,3,419.48,300.01,758.96,1006.59,dress,0.25
443,3,419.10,300.01,757.13,1015.84,dress,0.25
444,3,418.71,300.01,755.30,1025.10,dress,0.25
445,3,418.33,300.01,754.92,1021.40,dress,0.25
446,3,417.95,300.01,754.54,1017.70,dress,0.25
447,3,417.57,300.01,754.16,1013.99,dress,0.25
448,3,417.18,300.01,753.78,1010.29,dress,0.25
449,3,416.80,300.01,753.40,1006.59,dress,0.25
450,3,414.85,299.35,756.18,1006.59,dress,0.25
451,3,412.90,298.70,758.96,1006.59,dress,0.25
452,3,412.58,299.68,758.29,1006.59,dress,0.25
453,3,412.25,300.65,757.63,1006.59,dress,0.25
454,3,411.92,301.63,756.96,1006.59,dress,0.25
455,3,411.60,302.60,756.30,1006.59,dress,0.25
456,3,410.66,302.60,754.82,1009.79,dress,0.25
457,3,409.71,302.60,753.34,1012.99,dress,0.25
458,3,408.77,302.60,751.86,1016.19,dress,0.25
459,3,407.83,302.60,750.38,1019.40,dress,0.25
460,3,406.89,302.60,748.90,1022.60,dress,0.25
461,3,405.94,302.60,752.60,1029.50,dress,0.25
462,3,405.00,302.60,756.30,1036.40,dress,0.25
463,3,405.00,305.23,753.50,1037.00,dress,0.25
464,3,405.00,307.87,753.55,1037.60,dress,0.25
465,3,405.00,310.50,753.60,1038.20,dress,0.25
466,3,404.35,311.15,748.00,1051.90,dress,0.25
467,3,403.70,311.80,749.87,1050.83,dress,0.25
468,3,403.05,312.45,751.73,1049.77,dress,0.25
469,3,402.40,313.10,753.60,1048.70,dress,0.25
470,3,401.58,313.10,752.78,1051.34,dress,0.25
471,3,400.75,313.10,751.95,1053.98,dress,0.25
472,3,399.93,313.10,751.13,1056.61,dress,0.25
473,3,399.10,313.10,750.30,1059.25,dress,0.25
474,3,398.28,313.10,749.48,1061.89,dress,0.25
475,3,397.45,313.10,748.65,1064.52,dress,0.25
476,3,396.62,313.10,747.83,1067.16,dress,0.25
477,3,395.80,313.10,747.00,1069.80,dress,0.25
478,3,395.04,313.10,747.00,1070.56,dress,0.25
479,3,394.29,313.10,747.00,1071.31,dress,0.25
480,3,393.53,313.10,747.00,1072.07,dress,0.25
481,3,392.77,313.10,747.00,1072.83,dress,0.25
482,3,392.01,313.10,747.00,1073.59,dress,0.25
483,3,391.26,313.10,747.00,1074.34,dress,0.25
484,3,390.50,313.10,747.00,1075.10,dress,0.25
485,3,389.20,313.10,747.00,1076.40,dress,0.25
486,3,387.90,313.10,747.00,1077.70,dress,0.25
487,3,386.96,313.10,746.43,1077.70,dress,0.25
488,3,386.01,313.10,745.87,1077.70,dress,0.25
489,3,385.07,313.10,745.30,1077.70,dress,0.25
490,3,384.13,313.10,744.75,1077.70,dress,0.25
491,3,383.19,313.10,744.20,1077.70,dress,0.25
492,3,382.24,313.10,743.65,1077.70,dress,0.25
493,3,381.30,313.10,743.10,1077.70,dress,0.25
494,3,379.33,313.10,742.45,1077.70,dress,0.25
495,3,377.37,313.10,741.80,1077.70,dress,0.25
496,3,375.40,313.10,741.15,1077.70,dress,0.25
497,3,373.43,313.10,740.50,1077.70,dress,0.25
498,3,371.47,313.10,739.85,1077.70,dress,0.25
499,3,369.50,313.10,739.20,1077.70,dress,0.25
500,3,368.56,313.29,738.07,1077.70,dress,0.25
501,3,367.61,313.47,736.94,1077.70,dress,0.25
502,3,366.67,313.66,735.81,1077.70,dress,0.25
503,3,365.73,313.84,734.69,1077.70,dress,0.25
504,3,364.79,314.03,733.56,1077.70,dress,0.25
505,3,363.84,314.21,732.43,1077.70,dress,0.25
506,3,362.90,314.40,731.30,1077.70,dress,0.25
507,3,361.77,314.40,731.30,1077.70,dress,0.25
508,3,360.64,314.40,731.30,1077.70,dress,0.25
509,3,359.51,314.40,731.30,1077.70,dress,0.25
510,3,358.39,314.40,731.30,1077.70,dress,0.25
511,3,357.26,314.40,731.30,1077.70,dress,0.25
512,3,356.13,314.40,731.30,1077.70,dress,0.25
513,3,355.00,314.40,731.30,1077.70,dress,0.25
514,3,353.25,314.40,731.08,1077.70,dress,0.25
515,3,351.50,314.40,730.87,1077.70,dress,0.25
516,3,349.75,314.40,730.65,1077.70,dress,0.25
517,3,348.00,314.40,730.43,1077.70,dress,0.25
518,3,346.25,314.40,730.22,1077.70,dress,0.25
519,3,344.50,314.40,730.00,1077.70,dress,0.25
520,3,342.97,314.62,728.25,1077.70,dress,0.25
521,3,341.43,314.83,726.50,1077.70,dress,0.25
522,3,339.90,315.05,724.75,1077.70,dress,0.25
523,3,338.37,315.27,723.00,1077.70,dress,0.25
524,3,336.83,315.48,721.25,1077.70,dress,0.25
525,3,335.30,315.70,719.50,1077.70,dress,0.25
526,3,332.65,315.70,719.50,1077.70,dress,0.25
527,3,330.00,315.70,719.50,1077.70,dress,0.25
528,3,328.16,315.70,717.66,1077.70,dress,0.25
529,3,326.32,315.70,715.82,1077.70,dress,0.25
530,3,324.48,315.70,713.98,1077.70,dress,0.25
531,3,322.64,315.70,712.14,1077.70,dress,0.25
532,3,320.80,315.70,710.30,1077.70,dress,0.25
533,3,320.80,315.70,710.30,1077.70,dress,0.25
442,4,1243.17,335.53,1501.06,914.48,dress,0.25
443,4,1242.83,336.03,1501.06,917.24,dress,0.25
444,4,1242.50,336.53,1501.06,920.00,dress,0.25
445,4,1242.17,337.02,1501.06,919.08,dress,0.25
446,4,1241.83,337.52,1501.06,918.16,dress,0.25
447,4,1241.50,338.01,1501.06,917.24,dress,0.25
448,4,1241.17,338.51,1501.06,916.32,dress,0.25
449,4,1240.83,339.00,1501.06,915.40,dress,0.25
450,4,1240.50,339.50,1501.06,914.48,dress,0.25
451,4,1241.56,340.02,1501.59,914.48,dress,0.25
452,4,1242.62,340.54,1502.12,914.48,dress,0.25
453,4,1243.68,341.06,1502.65,914.48,dress,0.25
454,4,1244.74,341.58,1503.17,914.48,dress,0.25
455,4,1245.80,342.10,1503.70,914.48,dress,0.25
456,4,1246.36,343.60,1504.64,914.48,dress,0.25
457,4,1246.91,345.10,1505.59,914.48,dress,0.25
458,4,1247.47,346.60,1506.53,914.48,dress,0.25
459,4,1248.03,348.10,1507.47,914.48,dress,0.25
460,4,1248.59,349.60,1508.41,914.48,dress,0.25
461,4,1249.14,351.10,1509.36,914.48,dress,0.25
462,4,1249.70,352.60,1510.30,914.48,dress,0.25
463,4,1252.33,352.60,1512.07,914.48,dress,0.25
464,4,1254.97,352.60,1513.83,914.48,dress,0.25
465,4,1257.60,352.60,1515.60,914.48,dress,0.25
466,4,1258.25,354.25,1516.58,917.76,dress,0.25
467,4,1258.90,355.90,1517.55,921.04,dress,0.25
468,4,1259.55,357.55,1518.53,924.32,dress,0.25
469,4,1260.20,359.20,1519.50,927.60,dress,0.25
470,4,1261.19,359.69,1520.49,928.75,dress,0.25
471,4,1262.17,360.18,1521.47,929.90,dress,0.25
472,4,1263.16,360.66,1522.46,931.05,dress,0.25
473,4,1264.15,361.15,1523.45,932.20,dress,0.25
474,4,1265.14,361.64,1524.44,933.35,dress,0.25
475,4,1266.12,362.12,1525.42,934.50,dress,0.25
476,4,1267.11,362.61,1526.41,935.65,dress,0.25
477,4,1268.10,363.10,1527.40,936.80,dress,0.25
478,4,1269.79,363.10,1527.40,938.49,dress,0.25
479,4,1271.47,363.10,1527.40,940.17,dress,0.25
480,4,1273.16,363.10,1527.40,941.86,dress,0.25
481,4,1274.84,363.10,1527.40,943.54,dress,0.25
482,4,1276.53,363.10,1527.40,945.23,dress,0.25
483,4,1278.21,363.10,1527.40,946.91,dress,0.25
484,4,1279.90,363.10,1527.40,948.60,dress,0.25
485,4,1279.90,360.45,1527.40,948.60,dress,0.25
486,4,1279.90,357.80,1527.40,948.60,dress,0.25
487,4,1279.14,358.36,1527.77,948.60,dress,0.25
488,4,1278.39,358.91,1528.14,948.60,dress,0.25
489,4,1277.63,359.47,1528.51,948.60,dress,0.25
490,4,1276.87,360.03,1528.89,948.60,dress,0.25
491,4,1276.11,360.59,1529.26,948.60,dress,0.25
492,4,1275.36,361.14,1529.63,948.60,dress,0.25
493,4,1274.60,361.70,1530.00,948.60,dress,0.25
494,4,1274.60,362.35,1530.43,948.60,dress,0.25
495,4,1274.60,363.00,1530.87,948.60,dress,0.25
496,4,1274.60,363.65,1531.30,948.60,dress,0.25
497,4,1274.60,364.30,1531.73,948.60,dress,0.25
498,4,1274.60,364.95,1532.17,948.60,dress,0.25
499,4,1274.60,365.60,1532.60,948.60,dress,0.25
500,4,1275.90,365.60,1535.25,948.60,dress,0.25
501,4,1277.20,365.60,1537.90,948.60,dress,0.25
502,4,1278.26,366.92,1537.64,950.96,dress,0.25
503,4,1279.32,368.24,1537.38,953.32,dress,0.25
504,4,1280.38,369.56,1537.12,955.68,dress,0.25
505,4,1281.44,370.88,1536.86,958.04,dress,0.25
506,4,1282.50,372.20,1536.60,960.40,dress,0.25
507,4,1282.50,368.30,1536.60,960.40,dress,0.25
508,4,1282.93,368.30,1538.57,960.40,dress,0.25
509,4,1283.37,368.30,1540.53,960.40,dress,0.25
510,4,1283.80,368.30,1542.50,960.40,dress,0.25
511,4,1284.23,368.30,1544.47,960.40,dress,0.25
512,4,1284.67,368.30,1546.43,960.40,dress,0.25
513,4,1285.10,368.30,1548.40,960.40,dress,0.25
514,4,1285.75,369.62,1550.60,961.50,dress,0.25
515,4,1286.40,370.93,1552.80,962.60,dress,0.25
516,4,1287.05,372.25,1555.00,963.70,dress,0.25
517,4,1287.70,373.57,1557.20,964.80,dress,0.25
518,4,1288.35,374.88,1559.40,965.90,dress,0.25
519,4,1289.00,376.20,1561.60,967.00,dress,0.25
520,4,1288.78,376.20,1562.70,971.65,dress,0.25
521,4,1288.57,376.20,1563.80,976.30,dress,0.25
522,4,1288.35,376.20,1564.90,973.98,dress,0.25
523,4,1288.13,376.20,1566.00,971.65,dress,0.25
524,4,1287.92,376.20,1567.10,969.33,dress,0.25
525,4,1287.70,376.20,1568.20,967.00,dress,0.25
526,4,1289.65,376.20,1570.15,978.85,dress,0.25
527,4,1291.60,376.20,1572.10,990.70,dress,0.25
528,4,1292.92,376.20,1572.10,994.64,dress,0.25
529,4,1294.24,376.20,1572.10,998.58,dress,0.25
530,4,1295.56,376.20,1572.10,1002.52,dress,0.25
531,4,1296.88,376.20,1572.10,1006.46,dress,0.25
532,4,1298.20,376.20,1572.10,1010.40,dress,0.25
533,4,1298.20,376.20,1572.10,1010.40,dress,0.25
738,5,557.64,5.27,1916.85,1080.00,dress,1
739,5,493.20,5.27,1916.85,1080.00,dress,1
740,5,419.50,5.27,1916.85,1080.00,dress,1
741,5,356.30,5.27,1916.85,1080.00,dress,1
742,5,298.40,5.27,1916.85,1080.00,dress,1
743,5,247.10,5.27,1916.85,1080.00,dress,1
744,5,185.30,5.27,1916.85,1080.00,dress,1
745,5,127.40,5.27,1916.85,1080.00,dress,1
746,5,99.80,0.00,1919.50,1080.00,dress,1
747,5,72.20,5.27,1916.85,1080.00,dress,1
748,5,48.50,5.27,1916.85,1080.00,dress,1
749,5,41.90,5.27,1916.85,1080.00,dress,1
750,5,51.10,5.27,1916.85,1080.00,dress,1
751,5,69.50,5.27,1916.85,1080.00,dress,1
752,5,91.90,5.27,1916.85,1080.00,dress,1
753,5,113.00,5.27,1916.85,1080.00,dress,1
754,5,145.90,5.27,1916.85,1080.00,dress,1
755,5,173.50,5.27,1916.85,1080.00,dress,1
756,5,199.80,5.27,1916.85,1080.00,dress,1
757,5,228.70,5.27,1916.85,1080.00,dress,1
758,5,249.80,5.27,1916.85,1080.00,dress,1
759,5,261.60,5.27,1910.30,1080.00,dress,1
760,5,277.40,5.27,1881.30,1080.00,dress,1
761,5,289.30,5.27,1851.00,1080.00,dress,1
762,5,297.20,5.27,1823.40,1080.00,dress,1
763,5,297.20,5.27,1801.00,1080.00,dress,1
764,5,293.90,5.27,1765.50,1080.00,dress,1
765,5,290.60,5.27,1745.70,1080.00,dress,1
766,5,290.60,5.27,1745.70,1080.00,dress,1
820,6,580.01,526.32,1565.50,1080.00,dress,1
821,6,576.70,526.32,1554.30,1080.00,dress,1
822,6,573.40,526.32,1543.10,1080.00,dress,1
823,6,572.10,528.16,1538.50,1080.00,dress,1
824,6,570.80,530.00,1533.90,1080.00,dress,1
825,6,574.70,543.80,1520.70,1080.00,dress,1
826,6,582.60,554.80,1507.50,1080.00,dress,1
827,6,589.85,569.20,1490.40,1080.00,dress,1
828,6,597.10,578.00,1473.30,1080.00,dress,1
829,6,611.60,587.40,1439.10,1080.00,dress,1
830,6,623.40,597.70,1420.60,1080.00,dress,1
831,6,640.50,598.90,1406.10,1080.00,dress,1
832,6,654.90,592.70,1386.50,1078.68,dress,1
833,6,654.90,581.90,1365.10,1078.68,dress,1
834,6,654.90,562.70,1353.80,1078.68,dress,1
835,6,658.80,542.10,1343.50,1078.68,dress,1
836,6,662.70,511.30,1284.70,1078.68,dress,1
837,6,673.20,504.00,1272.00,1078.68,dress,1
838,6,683.80,482.90,1261.50,1078.68,dress,1
839,6,689.10,464.50,1253.60,1078.68,dress,1
840,6,689.10,448.70,1244.30,1078.68,dress,1
841,6,697.00,438.20,1239.10,1078.68,dress,1
842,6,697.00,444.80,1239.10,1078.68,dress,1
843,6,702.30,446.10,1231.20,1078.68,dress,1
844,6,706.20,452.70,1235.10,1078.68,dress,1
845,6,711.50,434.30,1236.40,1078.68,dress,1
846,6,719.40,452.00,1233.80,1078.68,dress,1
847,6,726.80,457.50,1241.20,1078.68,dress,1
848,6,736.10,466.70,1244.90,1078.68,dress,1
849,6,741.70,468.60,1244.90,1078.68,dress,1
850,6,752.90,481.50,1237.50,1078.68,dress,1
851,6,758.50,490.80,1241.20,1078.68,dress,1
852,6,762.20,503.80,1233.80,1078.68,dress,1
853,6,765.90,509.40,1235.70,1078.68,dress,1
854,6,767.80,507.50,1233.80,1078.68,dress,1
855,6,773.40,507.50,1239.40,1078.68,dress,1
856,6,773.40,487.10,1245.00,1078.68,dress,1
857,6,777.10,479.70,1250.60,1078.68,dress,1
858,6,777.10,466.80,1250.60,1078.68,dress,1
913,7,665.95,433.00,1137.79,1076.92,dress,1
914,7,664.56,431.60,1128.54,1076.92,dress,1
915,7,663.18,430.20,1119.30,1076.92,dress,1
916,7,661.79,427.00,1110.05,1076.92,dress,1
917,7,660.40,433.00,1100.80,1076.92,dress,1
918,7,660.40,433.00,1104.50,1076.92,dress,1
919,7,660.40,433.00,1108.20,1076.92,dress,1
920,7,652.05,433.00,1108.20,1076.92,dress,1
921,7,643.70,433.00,1108.20,1076.92,dress,1
922,7,636.90,433.00,1109.43,1076.92,dress,1
923,7,630.10,433.00,1110.67,1076.92,dress,1
924,7,623.30,433.00,1111.90,1076.92,dress,1
925,7,621.13,433.00,1108.50,1078.21,dress,1
926,7,618.97,433.00,1105.10,1079.50,dress,1
927,7,616.80,433.00,1101.70,1078.85,dress,1
928,7,614.63,433.00,1098.30,1078.21,dress,1
929,7,612.47,433.00,1094.90,1077.56,dress,1
930,7,610.30,433.00,1091.50,1076.92,dress,1
931,7,610.30,430.53,1090.27,1075.68,dress,1
932,7,610.30,428.07,1089.03,1074.45,dress,1
933,7,610.30,425.60,1087.80,1073.22,dress,1
934,7,610.30,425.60,1094.30,1073.22,dress,1
935,7,610.30,425.60,1100.80,1073.22,dress,1
936,7,608.45,425.60,1100.80,1076.01,dress,1
937,7,606.60,425.60,1100.80,1078.80,dress,1
938,7,606.09,427.11,1100.30,1078.63,dress,1
939,7,605.59,428.63,1099.79,1078.46,dress,1
940,7,605.09,430.14,1099.29,1078.30,dress,1
941,7,604.58,431.65,1098.78,1078.13,dress,1
942,7,604.08,433.17,1098.28,1077.96,dress,1
943,7,603.57,434.68,1097.77,1077.79,dress,1
944,7,603.07,436.19,1097.27,1077.62,dress,1
945,7,602.56,437.71,1096.76,1077.45,dress,1
946,7,602.06,439.22,1096.26,1077.29,dress,1
947,7,601.55,440.74,1095.75,1077.12,dress,1
948,7,601.05,442.25,1095.25,1076.95,dress,1
949,7,601.05,442.97,1095.25,1076.95,dress,1
950,7,601.05,443.69,1095.25,1076.95,dress,1
951,7,601.05,444.41,1095.25,1076.95,dress,1
952,7,601.05,445.13,1095.25,1076.95,dress,1
953,7,601.05,445.85,1095.25,1076.95,dress,1
954,7,601.05,446.57,1095.25,1076.95,dress,1
955,7,601.05,447.29,1095.25,1076.95,dress,1
956,7,601.05,448.01,1095.25,1076.95,dress,1
957,7,601.05,448.72,1095.25,1076.95,dress,1
958,7,601.05,449.44,1095.25,1076.95,dress,1
959,7,601.05,450.16,1095.25,1076.95,dress,1
960,7,601.05,450.88,1095.25,1076.95,dress,1
961,7,601.05,451.60,1095.25,1076.95,dress,1
962,7,601.05,452.32,1095.25,1076.95,dress,1
963,7,601.05,453.04,1095.25,1076.95,dress,1
964,7,601.05,453.76,1095.25,1076.95,dress,1
965,7,601.05,454.48,1095.25,1076.95,dress,1
966,7,601.05,455.20,1095.25,1076.95,dress,1
967,7,599.66,455.20,1095.25,1076.95,dress,1
968,7,598.27,455.20,1095.25,1076.95,dress,1
969,7,596.89,455.20,1095.25,1076.95,dress,1
970,7,595.50,455.20,1095.25,1076.95,dress,1
971,7,595.50,455.20,1095.20,1076.95,dress,1
972,7,584.40,455.20,1100.80,1076.95,dress,1
973,7,582.55,455.20,1101.73,1076.95,dress,1
974,7,580.70,455.20,1102.65,1076.95,dress,1
975,7,578.85,455.20,1103.58,1076.95,dress,1
976,7,577.00,455.20,1104.50,1076.95,dress,1
977,7,571.45,455.20,1104.50,1076.95,dress,1
978,7,565.90,455.20,1104.50,1076.95,dress,1
979,7,565.90,455.20,1113.75,1076.95,dress,1
980,7,565.90,455.20,1123.00,1076.95,dress,1
981,7,556.60,455.20,1106.30,1076.95,dress,1
