frame,id,xtl,ytl,xbr,ybr,label,complexity
84,2,0.00,259.80,436.51,724.24,t-shirt,0.25
85,2,5.60,252.40,436.51,724.24,t-shirt,0.25
86,2,18.60,252.40,442.10,713.10,t-shirt,0.25
87,2,35.30,252.40,442.10,713.10,t-shirt,0.25
88,2,44.60,250.50,462.50,713.10,t-shirt,0.25
89,2,53.90,250.50,471.80,713.10,t-shirt,0.25
90,2,66.90,254.20,490.30,711.20,t-shirt,0.25
91,2,79.90,252.30,508.80,711.20,t-shirt,0.25
92,2,83.50,257.90,534.70,713.10,t-shirt,0.25
93,2,94.70,265.30,560.60,709.40,t-shirt,0.25
94,2,111.30,272.70,582.80,711.30,t-shirt,0.25
95,2,124.30,272.70,614.30,716.90,t-shirt,0.25
96,2,137.30,285.70,647.60,722.50,t-shirt,0.25
97,2,152.10,293.10,688.30,729.90,t-shirt,0.25
98,2,166.90,306.10,721.60,741.00,t-shirt,0.25
99,2,191.00,324.70,756.80,746.60,t-shirt,0.25
100,2,211.40,337.60,773.50,754.00,t-shirt,0.25
101,2,239.20,354.30,801.30,765.10,t-shirt,0.25
102,2,267.90,358.95,818.90,765.10,t-shirt,0.25
103,2,296.60,363.60,836.50,765.10,t-shirt,0.25
104,2,328.00,371.00,845.80,763.30,t-shirt,0.25
105,2,328.00,363.60,845.80,754.00,t-shirt,0.25
83,3,133.10,587.30,406.90,1077.66,trouser,0.25
84,3,138.60,579.90,429.10,1077.66,trouser,0.25
85,3,149.70,578.00,447.60,1077.66,trouser,0.25
86,3,159.00,572.50,473.50,1077.66,trouser,0.25
87,3,168.25,568.80,495.65,1075.81,trouser,0.25
88,3,173.80,563.30,516.00,1077.66,trouser,0.25
89,3,183.10,565.20,532.70,1077.66,trouser,0.25
90,3,188.70,567.00,554.90,1077.66,trouser,0.25
91,3,205.40,554.00,569.70,1077.66,trouser,0.25
92,3,218.40,552.20,599.30,1077.66,trouser,0.25
93,3,229.50,561.40,632.60,1077.66,trouser,0.25
94,3,236.90,557.80,667.70,1077.66,trouser,0.25
95,3,248.00,565.20,701.10,1077.66,trouser,0.25
96,3,248.00,567.00,728.90,1077.66,trouser,0.25
97,3,248.00,592.90,754.80,1077.66,trouser,0.25
98,3,268.30,611.50,762.20,1079.50,trouser,0.25
99,3,264.60,615.20,773.30,1079.50,trouser,0.25
100,3,283.10,633.70,778.90,1079.50,trouser,0.25
101,3,283.10,633.70,784.50,1079.50,trouser,0.25
102,3,283.10,637.40,793.75,1079.50,trouser,0.25
103,3,283.10,643.00,803.00,1079.50,trouser,0.25
104,3,283.10,644.80,812.30,1079.50,trouser,0.25
105,3,283.10,670.80,812.30,1079.50,trouser,0.25
105,4,92.30,393.03,1306.10,1077.70,t-shirt,1
106,4,177.40,393.03,1306.10,1077.70,t-shirt,1
107,4,257.30,346.80,1504.10,1077.70,t-shirt,1
108,4,327.30,278.30,1581.80,1080.00,t-shirt,1
109,4,432.80,267.20,1657.60,1080.00,t-shirt,1
110,4,499.40,267.20,1735.00,1080.00,t-shirt,1
111,4,580.80,228.30,1846.00,1080.00,t-shirt,1
112,4,660.30,228.30,1920.00,1080.00,t-shirt,1
113,4,751.00,215.35,1920.00,1080.00,t-shirt,1
114,4,819.50,202.40,1920.00,1080.00,t-shirt,1
115,4,913.90,202.40,1920.00,1080.00,t-shirt,1
116,4,1010.10,206.10,1920.00,1080.00,t-shirt,1
117,4,1135.90,206.10,1920.00,1080.00,t-shirt,1
118,4,1252.50,206.10,1920.00,1080.00,t-shirt,1
119,4,1350.60,206.10,1920.00,1080.00,t-shirt,1
120,4,1489.40,206.10,1920.00,1080.00,t-shirt,1
136,5,862.09,369.00,1134.09,683.50,t-shirt,0.25
137,5,869.50,364.70,1143.30,681.70,t-shirt,0.25
138,5,871.40,361.50,1147.00,678.90,t-shirt,0.25
139,5,865.80,358.10,1154.40,676.10,t-shirt,0.25
140,5,873.20,351.60,1163.80,668.70,t-shirt,0.25
141,5,876.90,349.20,1165.60,666.80,t-shirt,0.25
142,5,880.60,347.70,1169.30,661.20,t-shirt,0.25
143,5,882.50,341.20,1178.50,651.90,t-shirt,0.25
144,5,882.50,341.90,1184.10,648.20,t-shirt,0.25
145,5,895.50,339.40,1195.20,648.20,t-shirt,0.25
146,5,910.40,339.40,1206.30,638.30,t-shirt,0.25
147,5,917.80,337.90,1221.10,636.40,t-shirt,0.25
148,5,932.60,339.40,1235.90,639.30,t-shirt,0.25
149,5,945.00,339.40,1256.30,637.70,t-shirt,0.25
150,5,964.10,339.40,1265.60,637.70,t-shirt,0.25
151,5,978.90,339.40,1282.80,636.20,t-shirt,0.25
152,5,988.20,333.90,1295.20,637.10,t-shirt,0.25
153,5,1003.00,333.20,1300.80,638.10,t-shirt,0.25
154,5,1011.40,331.40,1310.05,638.10,t-shirt,0.25
155,5,1019.70,327.10,1319.30,635.00,t-shirt,0.25
156,5,1030.80,327.00,1330.40,637.80,t-shirt,0.25
157,5,1032.70,320.90,1330.40,634.10,t-shirt,0.25
158,5,1033.65,313.50,1330.40,631.60,t-shirt,0.25
159,5,1034.60,311.70,1330.40,630.70,t-shirt,0.25
160,5,1034.60,317.20,1336.00,633.50,t-shirt,0.25
136,6,895.40,589.20,1124.90,1033.20,trouser,0.25
137,6,895.40,585.50,1126.70,1023.90,trouser,0.25
138,6,898.80,587.30,1132.30,1031.30,trouser,0.25
139,6,910.10,581.80,1139.70,1029.40,trouser,0.25
140,6,923.30,581.80,1145.30,1029.40,trouser,0.25
141,6,925.10,580.00,1152.70,1023.80,trouser,0.25
142,6,928.80,576.20,1160.10,1023.80,trouser,0.25
143,6,939.90,565.10,1165.10,1022.00,trouser,0.25
144,6,949.30,557.70,1197.20,1020.10,trouser,0.25
145,6,956.70,557.70,1226.80,1019.20,trouser,0.25
146,6,967.80,559.50,1258.30,1014.90,trouser,0.25
147,6,973.40,561.40,1276.80,1015.50,trouser,0.25
148,6,984.50,565.10,1293.50,1027.20,trouser,0.25
149,6,993.80,563.20,1306.50,1036.80,trouser,0.25
150,6,997.50,561.40,1306.50,1032.20,trouser,0.25
151,6,1001.30,565.10,1313.90,1031.20,trouser,0.25
152,6,1006.50,555.90,1313.90,1029.30,trouser,0.25
153,6,1010.60,559.60,1313.90,1034.90,trouser,0.25
154,6,1014.30,555.90,1316.70,1029.35,trouser,0.25
155,6,1018.00,555.80,1319.50,1031.50,trouser,0.25
156,6,1019.85,554.00,1323.20,1031.20,trouser,0.25
157,6,1021.70,541.00,1326.90,1029.40,trouser,0.25
158,6,1021.70,540.10,1330.60,1029.35,trouser,0.25
159,6,1021.70,539.20,1326.00,1029.30,trouser,0.25
160,6,1021.70,589.20,1332.50,1031.20,trouser,0.25
160,7,1428.30,183.94,1916.79,1077.66,t-shirt,0.75
161,7,1380.20,183.94,1916.79,1077.66,t-shirt,0.75
162,7,1324.70,193.20,1916.79,1077.66,t-shirt,0.75
163,7,1300.60,213.55,1920.00,1080.00,t-shirt,0.75
164,7,1306.20,222.80,1916.79,1077.66,t-shirt,0.75
165,7,1306.20,233.90,1916.79,1077.66,t-shirt,0.75
166,7,1303.45,255.20,1916.79,1077.66,t-shirt,0.75
167,7,1308.10,270.90,1916.79,1077.66,t-shirt,0.75
168,7,1304.40,285.70,1916.79,1077.66,t-shirt,0.75
169,7,1303.80,296.80,1916.79,1077.66,t-shirt,0.75
170,7,1308.10,300.60,1916.79,1077.66,t-shirt,0.75
171,7,1260.10,306.10,1916.79,1077.66,t-shirt,0.75
172,7,1221.20,306.10,1916.79,1077.66,t-shirt,0.75
173,7,1189.70,312.20,1916.79,1077.66,t-shirt,0.75
174,7,1189.80,316.20,1916.79,1077.66,t-shirt,0.75
175,7,1187.90,318.90,1916.79,1077.66,t-shirt,0.75
176,7,873.30,323.40,1916.79,1077.66,t-shirt,0.75
177,7,840.00,329.90,1903.80,1077.66,t-shirt,0.75
178,7,799.35,332.10,1905.60,1077.66,t-shirt,0.75
179,7,793.80,330.20,1898.20,1077.66,t-shirt,0.75
180,7,793.80,330.20,1887.20,1080.00,t-shirt,0.75
181,7,793.80,321.13,1877.90,1071.49,t-shirt,0.75
182,7,793.80,317.20,1877.90,1077.66,t-shirt,0.75
183,7,793.80,311.70,1870.50,1077.66,t-shirt,0.75
184,7,793.80,306.10,1863.10,1077.66,t-shirt,0.75
185,7,793.80,293.20,1863.10,1077.66,t-shirt,0.75
186,7,793.80,285.70,1863.10,1077.66,t-shirt,0.75
187,7,793.80,272.80,1872.40,1077.66,t-shirt,0.75
188,7,669.80,265.50,1879.80,1077.66,t-shirt,0.75
189,7,673.50,256.10,1874.20,1077.66,t-shirt,0.75
190,7,662.40,246.90,1881.60,1077.66,t-shirt,0.75
191,7,662.45,241.30,1870.55,1080.00,t-shirt,0.75
192,7,659.67,231.10,1873.32,1078.83,t-shirt,0.75
193,7,656.90,226.50,1876.10,1077.66,t-shirt,0.75
194,7,653.20,222.80,1872.40,1077.66,t-shirt,0.75
195,7,649.50,222.80,1868.07,1077.66,t-shirt,0.75
196,7,645.80,222.80,1863.73,1077.66,t-shirt,0.75
197,7,642.10,221.00,1859.40,1077.66,t-shirt,0.75
198,7,642.10,220.00,1851.10,1077.66,t-shirt,0.75
199,7,642.10,219.00,1850.20,1077.66,t-shirt,0.75
200,7,633.77,219.40,1842.80,1077.66,t-shirt,0.75
201,7,625.45,219.80,1825.50,1077.66,t-shirt,0.75
202,7,617.12,222.00,1825.80,1077.66,t-shirt,0.75
203,7,608.80,218.70,1805.80,1077.66,t-shirt,0.75
204,7,614.35,219.05,1807.60,1080.00,t-shirt,0.75
205,7,608.67,217.20,1772.90,1079.22,t-shirt,0.75
206,7,602.99,215.35,1755.80,1078.44,t-shirt,0.75
207,7,597.30,207.90,1749.80,1077.66,t-shirt,0.75
208,7,530.89,206.10,1743.40,1080.00,t-shirt,0.75
209,7,599.60,202.40,1733.40,1077.66,t-shirt,0.75
210,7,603.20,202.40,1733.50,1077.66,t-shirt,0.75
211,7,606.90,207.00,1733.60,1077.66,t-shirt,0.75
212,7,616.20,207.90,1733.70,1077.66,t-shirt,0.75
213,7,606.90,211.60,1734.40,1077.66,t-shirt,0.75
214,7,608.15,212.30,1759.15,1077.66,t-shirt,0.75
215,7,609.40,212.87,1765.40,1077.66,t-shirt,0.75
216,7,642.10,213.50,1779.10,1077.66,t-shirt,0.75
217,7,703.20,217.20,1781.75,1077.66,t-shirt,0.75
218,7,642.10,220.90,1810.40,1077.66,t-shirt,0.75
219,7,730.90,213.50,1853.80,1077.66,t-shirt,0.75
220,7,737.40,207.90,1870.00,1077.66,t-shirt,0.75
221,7,758.70,193.50,1880.80,1080.00,t-shirt,0.75
222,7,766.20,188.00,1899.90,1077.70,t-shirt,0.75
223,7,785.40,173.10,1917.40,1080.00,t-shirt,0.75
224,7,807.50,157.40,1915.90,1077.67,t-shirt,0.75
225,7,837.50,141.00,1920.00,1077.66,t-shirt,0.75
226,7,920.70,129.50,1920.00,1080.00,t-shirt,0.75
227,7,924.50,118.20,1919.30,1077.00,t-shirt,0.75
228,7,920.10,100.40,1920.00,1080.00,t-shirt,0.75
229,7,935.60,82.70,1920.00,1080.00,t-shirt,0.75
230,7,935.60,73.40,1920.00,1078.40,t-shirt,0.75
231,7,942.30,60.45,1916.80,1080.00,t-shirt,0.75
232,7,929.00,47.90,1920.00,1080.00,t-shirt,0.75
233,7,923.40,38.70,1920.00,1080.00,t-shirt,0.75
234,7,931.20,27.50,1920.00,1080.00,t-shirt,0.75
235,7,921.20,20.50,1920.00,1080.00,t-shirt,0.75
236,7,919.00,18.65,1920.00,1080.00,t-shirt,0.75
237,7,916.70,16.80,1920.00,1080.00,t-shirt,0.75
238,7,911.20,17.10,1920.00,1080.00,t-shirt,0.75
239,7,914.60,13.30,1920.00,1080.00,t-shirt,0.75
240,7,909.10,14.10,1920.00,1080.00,t-shirt,0.75
241,7,908.10,17.21,1915.56,1080.00,t-shirt,0.75
242,7,913.80,19.21,1915.68,1080.00,t-shirt,0.75
243,7,917.30,21.20,1915.80,1080.00,t-shirt,0.75
244,7,913.80,26.60,1915.93,1080.00,t-shirt,0.75
245,7,910.30,32.00,1916.05,1080.00,t-shirt,0.75
246,7,906.80,37.40,1916.17,1080.00,t-shirt,0.75
247,7,891.40,42.80,1916.30,1080.00,t-shirt,0.75
248,7,887.15,48.20,1916.42,1080.00,t-shirt,0.75
249,7,882.90,53.60,1916.54,1080.00,t-shirt,0.75
250,7,862.00,54.10,1916.67,1080.00,t-shirt,0.75
251,7,818.92,62.00,1916.79,1080.00,t-shirt,0.75
252,7,818.00,69.30,1916.91,1080.00,t-shirt,0.75
253,7,818.19,73.50,1918.15,1080.00,t-shirt,0.75
254,7,818.38,88.80,1919.38,1080.00,t-shirt,0.75
255,7,817.37,92.30,1919.41,1080.00,t-shirt,0.75
256,7,816.35,106.60,1919.44,1080.00,t-shirt,0.75
257,7,810.51,110.88,1918.54,1079.07,t-shirt,0.75
258,7,804.67,115.15,1917.64,1078.15,t-shirt,0.75
259,7,800.69,121.28,1918.59,1079.08,t-shirt,0.75
260,7,796.70,127.40,1919.54,1080.00,t-shirt,0.75
261,7,784.60,136.30,1919.57,1080.00,t-shirt,0.75
262,7,759.20,135.86,1919.60,1080.00,t-shirt,0.75
263,7,751.50,139.10,1919.62,1080.00,t-shirt,0.75
264,7,741.30,144.20,1919.65,1080.00,t-shirt,0.75
265,7,742.47,144.07,1919.68,1080.00,t-shirt,0.75
266,7,743.63,143.93,1919.70,1080.00,t-shirt,0.75
267,7,744.80,143.80,1919.73,1080.00,t-shirt,0.75
268,7,745.97,147.40,1919.76,1080.00,t-shirt,0.75
269,7,747.13,149.10,1919.79,1080.00,t-shirt,0.75
270,7,748.30,147.20,1919.81,1080.00,t-shirt,0.75
271,7,746.83,143.65,1919.84,1080.00,t-shirt,0.75
272,7,745.37,140.10,1919.87,1080.00,t-shirt,0.75
273,7,743.90,142.20,1919.89,1080.00,t-shirt,0.75
274,7,730.00,139.90,1919.92,1080.00,t-shirt,0.75
275,7,728.35,134.82,1919.95,1080.00,t-shirt,0.75
276,7,726.70,129.74,1919.97,1080.00,t-shirt,0.75
277,7,708.40,129.30,1920.00,1080.00,t-shirt,0.75
278,7,701.00,128.90,1920.00,1080.00,t-shirt,0.75
279,7,731.17,125.60,1920.00,1080.00,t-shirt,0.75
280,7,708.00,127.90,1920.00,1080.00,t-shirt,0.75
281,7,701.55,126.80,1920.00,1080.00,t-shirt,0.75
282,7,695.10,123.70,1920.00,1080.00,t-shirt,0.75
283,7,695.10,125.60,1920.00,1080.00,t-shirt,0.75
284,7,695.10,123.80,1912.60,1080.00,t-shirt,0.75
285,7,851.50,121.20,1912.60,1080.00,t-shirt,0.75
286,7,891.60,116.40,1899.60,1080.00,t-shirt,0.75
287,7,871.60,114.50,1905.15,1080.00,t-shirt,0.75
288,7,867.10,120.10,1904.04,1080.00,t-shirt,0.75
289,7,872.10,126.80,1899.60,1080.00,t-shirt,0.75
290,7,837.74,118.80,1897.80,1080.00,t-shirt,0.75
291,7,605.50,121.90,1899.60,1080.00,t-shirt,0.75
292,7,600.95,117.58,1896.25,1080.00,t-shirt,0.75
293,7,596.40,113.27,1892.90,1080.00,t-shirt,0.75
294,7,604.40,125.60,1892.20,1080.00,t-shirt,0.75
295,7,599.70,131.20,1887.60,1080.00,t-shirt,0.75
296,7,602.50,131.20,1883.00,1080.00,t-shirt,0.75
297,7,602.50,134.50,1883.00,1080.00,t-shirt,0.75
298,7,605.00,138.60,1879.30,1080.00,t-shirt,0.75
299,7,600.60,138.60,1868.20,1080.00,t-shirt,0.75
300,7,598.70,149.70,1862.60,1080.00,t-shirt,0.75
301,7,602.40,157.10,1847.80,1080.00,t-shirt,0.75
302,7,624.60,151.60,1827.80,1080.00,t-shirt,0.75
303,7,656.10,138.60,1801.50,1080.00,t-shirt,0.75
304,7,672.80,129.70,1792.20,1080.00,t-shirt,0.75
305,7,838.90,123.80,1782.90,1080.00,t-shirt,0.75
306,7,687.60,123.80,1782.90,1080.00,t-shirt,0.75
306,8,598.80,342.70,887.44,636.90,t-shirt,0.25
307,8,599.75,339.90,887.44,635.95,t-shirt,0.25
308,8,600.70,337.10,887.44,635.00,t-shirt,0.25
309,8,608.10,324.10,887.44,627.60,t-shirt,0.25
310,8,613.70,316.70,889.30,625.70,t-shirt,0.25
311,8,613.70,309.30,896.70,625.70,t-shirt,0.25
312,8,624.80,314.90,900.40,627.60,t-shirt,0.25
313,8,630.40,314.90,913.40,631.30,t-shirt,0.25
314,8,630.40,311.20,920.80,631.30,t-shirt,0.25
315,8,634.10,311.20,922.60,629.50,t-shirt,0.25
316,8,634.10,311.20,928.15,629.50,t-shirt,0.25
317,8,634.10,309.40,933.70,631.30,t-shirt,0.25
318,8,626.70,305.60,935.60,625.80,t-shirt,0.25
319,8,628.50,303.80,944.90,627.70,t-shirt,0.25
320,8,629.50,302.85,944.90,627.70,t-shirt,0.25
321,8,628.50,301.90,944.90,627.70,t-shirt,0.25
322,8,627.60,301.90,950.45,616.80,t-shirt,0.25
323,8,626.70,301.90,956.00,614.70,t-shirt,0.25
324,8,619.30,301.90,956.00,616.60,t-shirt,0.25
325,8,621.20,303.70,956.00,620.30,t-shirt,0.25
326,8,624.90,301.90,956.00,622.20,t-shirt,0.25
327,8,624.90,301.90,956.00,622.20,t-shirt,0.25
328,8,624.90,305.60,952.30,620.30,t-shirt,0.25
329,8,624.90,305.60,944.80,616.60,t-shirt,0.25
330,8,639.70,305.60,944.80,607.30,t-shirt,0.25
331,8,628.60,305.60,937.40,603.60,t-shirt,0.25
332,8,628.60,301.90,939.20,598.00,t-shirt,0.25
333,8,628.60,301.90,937.30,592.50,t-shirt,0.25
334,8,628.60,301.90,937.30,592.50,t-shirt,0.25
306,9,622.85,564.74,880.00,960.70,trouser,0.25
307,9,632.10,564.74,883.70,964.40,trouser,0.25
308,9,632.10,559.20,883.70,966.20,trouser,0.25
309,9,638.27,558.57,880.00,963.73,trouser,0.25
310,9,644.43,541.30,887.40,961.27,trouser,0.25
311,9,654.30,538.80,887.40,968.10,trouser,0.25
312,9,665.40,531.40,896.70,973.60,trouser,0.25
313,9,665.40,524.00,902.30,971.70,trouser,0.25
314,9,667.30,529.50,904.20,971.70,trouser,0.25
315,9,667.30,535.10,909.70,968.00,trouser,0.25
316,9,668.25,532.30,911.60,968.00,trouser,0.25
317,9,669.20,524.00,911.70,968.00,trouser,0.25
318,9,667.35,524.00,913.55,973.55,trouser,0.25
319,9,674.70,511.10,911.70,969.90,trouser,0.25
320,9,675.65,515.70,913.55,962.50,trouser,0.25
321,9,676.60,520.40,911.70,958.80,trouser,0.25
322,9,675.65,514.80,911.70,957.85,trouser,0.25
323,9,674.70,513.00,911.70,956.90,trouser,0.25
324,9,672.80,526.00,911.70,956.90,trouser,0.25
325,9,672.80,518.60,910.10,962.50,trouser,0.25
326,9,682.05,514.90,902.50,953.20,trouser,0.25
327,9,689.50,514.90,898.80,947.60,trouser,0.25
328,9,689.50,509.30,895.00,947.60,trouser,0.25
329,9,689.50,514.90,895.00,947.60,trouser,0.25
330,9,682.10,513.00,893.10,938.30,trouser,0.25
331,9,676.50,500.00,893.10,938.30,trouser,0.25
332,9,676.50,498.20,887.50,932.70,trouser,0.25
333,9,676.50,494.50,885.60,932.70,trouser,0.25
334,9,676.50,520.40,885.60,932.70,trouser,0.25
334,10,619.10,370.50,1144.64,633.20,t-shirt,0.75
335,10,630.20,372.30,1153.90,635.10,t-shirt,0.75
336,10,650.60,372.30,1152.00,649.90,t-shirt,0.75
337,10,667.30,383.40,1150.20,675.80,t-shirt,0.75
338,10,696.90,377.90,1146.50,696.20,t-shirt,0.75
339,10,721.00,368.60,1146.50,707.30,t-shirt,0.75
340,10,735.80,359.30,1146.50,724.00,t-shirt,0.75
341,10,758.10,357.50,1137.30,740.70,t-shirt,0.75
342,10,772.90,359.30,1135.40,759.20,t-shirt,0.75
343,10,802.50,359.30,1135.40,770.30,t-shirt,0.75
344,10,815.50,346.30,1153.90,799.90,t-shirt,0.75
345,10,822.90,348.20,1157.60,814.70,t-shirt,0.75
346,10,845.10,348.20,1168.70,824.00,t-shirt,0.75
347,10,871.00,348.20,1207.60,824.00,t-shirt,0.75
348,10,882.10,353.80,1229.80,818.40,t-shirt,0.75
349,10,871.00,353.80,1255.70,822.10,t-shirt,0.75
350,10,878.40,361.20,1281.60,829.50,t-shirt,0.75
351,10,885.80,366.80,1307.50,823.90,t-shirt,0.75
352,10,906.20,370.50,1335.30,799.80,t-shirt,0.75
353,10,919.20,383.50,1350.10,777.60,t-shirt,0.75
354,10,930.30,366.90,1348.30,794.30,t-shirt,0.75
355,10,947.00,385.40,1359.40,803.60,t-shirt,0.75
356,10,974.80,372.40,1352.00,818.40,t-shirt,0.75
357,10,984.10,372.40,1342.00,829.50,t-shirt,0.75
358,10,1010.30,425.70,1352.00,853.90,t-shirt,0.75
359,10,1028.80,459.00,1360.90,876.10,t-shirt,0.75
360,10,1036.90,490.10,1365.40,889.40,t-shirt,0.75
361,10,1034.70,510.10,1367.60,922.70,t-shirt,0.75
362,10,1036.90,621.10,1369.80,956.00,t-shirt,0.75
363,10,1036.90,658.90,1374.20,978.20,t-shirt,0.75
364,10,1034.70,676.70,1394.20,978.20,t-shirt,0.75
365,10,941.40,621.20,1416.40,971.50,t-shirt,0.75
366,10,923.60,610.10,1429.70,953.00,t-shirt,0.75
367,10,916.90,612.30,1440.80,942.60,t-shirt,0.75
368,10,903.60,592.40,1445.20,942.60,t-shirt,0.75
369,10,914.70,570.20,1445.20,935.90,t-shirt,0.75
370,10,925.80,523.60,1463.00,935.90,t-shirt,0.75
371,10,950.20,477.00,1456.30,935.90,t-shirt,0.75
372,10,981.30,427.00,1443.00,942.60,t-shirt,0.75
373,10,1024.50,388.20,1434.10,960.40,t-shirt,0.75
374,10,1052.30,350.45,1414.10,964.80,t-shirt,0.75
375,10,1052.30,322.70,1399.30,964.80,t-shirt,0.75
376,10,1041.10,302.30,1371.50,964.80,t-shirt,0.75
377,10,1041.10,289.30,1343.70,964.80,t-shirt,0.75
378,10,1031.80,289.30,1321.50,953.70,t-shirt,0.75
379,10,1022.50,304.20,1354.80,953.70,t-shirt,0.75
380,10,1015.10,300.50,1399.20,951.80,t-shirt,0.75
381,10,1004.00,315.30,1432.50,951.80,t-shirt,0.75
382,10,996.60,328.60,1452.90,942.50,t-shirt,0.75
383,10,985.50,339.35,1469.55,937.70,t-shirt,0.75
384,10,976.20,361.60,1493.60,911.00,t-shirt,0.75
385,10,963.20,376.40,1512.10,912.80,t-shirt,0.75
386,10,935.40,380.10,1528.80,890.60,t-shirt,0.75
387,10,913.20,387.50,1538.10,872.10,t-shirt,0.75
388,10,883.60,393.10,1545.50,844.30,t-shirt,0.75
389,10,855.80,393.10,1552.90,827.70,t-shirt,0.75
390,10,833.60,402.40,1552.90,799.90,t-shirt,0.75
391,10,813.20,402.40,1556.60,794.40,t-shirt,0.75
392,10,781.70,406.10,1567.70,768.40,t-shirt,0.75
393,10,761.70,412.60,1558.40,751.50,t-shirt,0.75
394,10,781.70,419.10,1549.10,703.60,t-shirt,0.75
395,10,721.70,430.20,1550.90,722.10,t-shirt,0.75
396,10,716.90,439.50,1543.50,708.50,t-shirt,0.75
397,10,691.00,439.50,1539.80,690.70,t-shirt,0.75
398,10,683.60,435.80,1536.10,696.30,t-shirt,0.75
399,10,675.25,438.58,1527.77,694.45,t-shirt,0.75
400,10,666.90,441.35,1519.45,692.60,t-shirt,0.75
401,10,664.70,437.70,1523.10,690.70,t-shirt,0.75
402,10,651.00,428.40,1504.60,685.10,t-shirt,0.75
403,10,657.70,428.40,1493.50,699.90,t-shirt,0.75
404,10,649.90,417.30,1486.10,712.90,t-shirt,0.75
405,10,652.50,417.30,1471.30,733.30,t-shirt,0.75
406,10,646.60,406.20,1462.10,753.70,t-shirt,0.75
