frame,id,xtl,ytl,xbr,ybr,label,complexity
64,9,0.00,427.00,578.40,1080.00,t-shirt,0.75
65,9,0.00,428.35,581.68,1080.00,t-shirt,0.75
66,9,0.00,429.70,584.95,1080.00,t-shirt,0.75
67,9,0.00,431.05,588.23,1080.00,t-shirt,0.75
68,9,0.00,432.40,591.50,1080.00,t-shirt,0.75
69,9,0.00,432.40,591.50,1080.00,t-shirt,0.75
69,10,448.01,639.10,579.70,801.52,jacket,0.25
70,10,449.20,639.78,579.80,799.88,jacket,0.25
71,10,448.64,638.94,579.20,799.03,jacket,0.25
72,10,448.09,638.11,578.60,798.18,jacket,0.25
73,10,447.53,637.28,578.00,797.33,jacket,0.25
74,10,446.98,636.44,577.40,796.48,jacket,0.25
75,10,446.42,635.61,576.80,795.63,jacket,0.25
76,10,445.87,634.77,576.20,794.78,jacket,0.25
77,10,445.31,633.94,575.60,793.94,jacket,0.25
78,10,444.76,633.11,575.00,793.09,jacket,0.25
79,10,444.20,632.27,574.40,792.24,jacket,0.25
80,10,443.65,631.44,573.80,791.39,jacket,0.25
81,10,443.09,630.60,573.20,790.54,jacket,0.25
82,10,442.54,629.77,572.60,789.69,jacket,0.25
83,10,441.98,628.94,572.00,788.84,jacket,0.25
84,10,441.43,628.10,571.40,787.99,jacket,0.25
85,10,440.87,627.27,570.80,787.14,jacket,0.25
86,10,440.32,626.44,570.20,786.30,jacket,0.25
87,10,439.76,625.60,569.60,785.45,jacket,0.25
88,10,439.21,624.77,569.00,784.60,jacket,0.25
89,10,438.65,623.93,568.40,783.75,jacket,0.25
90,10,438.10,623.10,567.80,782.90,jacket,0.25
91,10,438.10,623.10,567.80,782.90,jacket,0.25
69,11,775.40,529.68,896.40,668.59,t-shirt,1
70,11,775.40,530.80,895.70,667.90,t-shirt,1
71,11,775.40,529.97,895.13,667.12,t-shirt,1
72,11,774.72,529.15,894.56,666.35,t-shirt,1
73,11,774.04,528.32,893.99,665.58,t-shirt,1
74,11,773.36,527.50,893.42,664.80,t-shirt,1
75,11,772.68,526.67,892.85,664.03,t-shirt,1
76,11,772.01,525.85,892.28,663.25,t-shirt,1
77,11,771.33,525.02,891.71,662.48,t-shirt,1
78,11,770.65,524.20,891.14,661.70,t-shirt,1
79,11,769.97,523.37,890.57,660.93,t-shirt,1
80,11,769.29,522.55,890.00,660.15,t-shirt,1
81,11,768.61,521.72,889.43,659.38,t-shirt,1
82,11,767.93,520.90,888.86,658.60,t-shirt,1
83,11,767.25,520.07,888.29,657.83,t-shirt,1
84,11,766.57,519.25,887.72,657.06,t-shirt,1
85,11,765.89,518.42,887.15,656.28,t-shirt,1
86,11,765.22,517.60,886.58,655.51,t-shirt,1
87,11,764.54,516.77,886.01,654.73,t-shirt,1
88,11,763.86,515.95,885.44,653.96,t-shirt,1
89,11,763.18,515.12,884.87,653.18,t-shirt,1
90,11,762.50,514.30,884.30,652.41,t-shirt,1
91,11,762.50,514.30,884.30,652.41,t-shirt,1
69,12,266.70,642.23,345.46,855.50,trouser,0.25
70,12,266.03,641.53,344.70,854.64,trouser,0.25
71,12,265.37,640.84,343.94,853.78,trouser,0.25
72,12,264.70,640.15,343.18,852.93,trouser,0.25
73,12,264.03,639.46,342.42,852.07,trouser,0.25
74,12,263.36,638.76,341.66,851.21,trouser,0.25
75,12,262.70,638.07,340.90,850.35,trouser,0.25
76,12,262.03,637.38,340.14,849.49,trouser,0.25
77,12,261.36,636.69,339.38,848.64,trouser,0.25
78,12,260.69,635.99,338.61,847.78,trouser,0.25
79,12,260.03,635.30,337.85,846.92,trouser,0.25
80,12,259.36,634.61,337.09,846.06,trouser,0.25
81,12,258.69,633.92,336.33,845.20,trouser,0.25
82,12,258.02,633.22,335.57,844.35,trouser,0.25
83,12,257.36,632.53,334.81,843.49,trouser,0.25
84,12,256.69,631.84,334.05,842.63,trouser,0.25
85,12,256.02,631.15,333.29,841.77,trouser,0.25
86,12,255.35,630.45,332.53,840.91,trouser,0.25
87,12,254.69,629.76,331.77,840.06,trouser,0.25
88,12,254.02,629.07,331.01,839.20,trouser,0.25
89,12,253.35,628.38,330.24,838.34,trouser,0.25
90,12,252.68,627.68,329.48,837.48,trouser,0.25
91,12,252.68,627.68,329.48,837.48,trouser,0.25
69,13,81.90,638.60,154.40,889.10,trouser,0.25
70,13,80.70,636.70,153.20,889.20,trouser,0.25
71,13,78.20,635.80,150.66,887.80,trouser,0.25
72,13,77.19,634.80,150.08,886.84,trouser,0.25
73,13,76.90,633.90,149.49,885.88,trouser,0.25
74,13,76.00,632.80,148.90,884.92,trouser,0.25
75,13,75.90,631.90,148.31,883.96,trouser,0.25
76,13,75.35,631.50,147.73,883.53,trouser,0.25
77,13,74.80,631.10,147.14,883.09,trouser,0.25
78,13,73.80,630.70,146.55,882.65,trouser,0.25
79,13,73.60,629.40,145.96,882.21,trouser,0.25
80,13,73.10,629.23,145.38,881.78,trouser,0.25
81,13,72.40,629.07,144.79,881.34,trouser,0.25
82,13,71.70,628.90,144.20,880.90,trouser,0.25
83,13,71.00,628.33,143.61,880.46,trouser,0.25
84,13,70.70,627.75,143.03,880.03,trouser,0.25
85,13,69.81,627.18,142.44,879.59,trouser,0.25
86,13,68.91,626.60,141.85,879.15,trouser,0.25
87,13,68.43,626.13,141.26,878.71,trouser,0.25
88,13,67.96,625.65,140.68,878.27,trouser,0.25
89,13,67.48,625.18,140.09,877.84,trouser,0.25
90,13,67.00,624.70,139.50,877.40,trouser,0.25
91,13,67.00,621.11,139.50,877.40,trouser,0.25
69,14,69.02,502.18,175.05,684.43,suit,0.25
70,14,66.70,500.70,172.10,680.60,suit,0.25
71,14,65.92,499.95,171.35,679.99,suit,0.25
72,14,65.14,499.19,170.60,679.37,suit,0.25
73,14,64.35,498.44,169.85,678.76,suit,0.25
74,14,63.57,497.68,169.10,678.14,suit,0.25
75,14,62.79,496.93,168.34,677.53,suit,0.25
76,14,62.01,496.17,167.59,676.91,suit,0.25
77,14,61.22,495.42,166.84,676.30,suit,0.25
78,14,60.44,494.66,166.09,675.69,suit,0.25
79,14,59.66,493.91,165.34,675.07,suit,0.25
80,14,58.88,493.15,164.59,674.46,suit,0.25
81,14,58.09,492.40,163.84,673.84,suit,0.25
82,14,57.31,491.64,163.09,673.23,suit,0.25
83,14,56.53,490.89,162.34,672.61,suit,0.25
84,14,55.75,490.13,161.59,672.00,suit,0.25
85,14,54.96,489.38,160.83,671.39,suit,0.25
86,14,54.18,488.62,160.08,670.77,suit,0.25
87,14,53.40,487.87,159.33,670.16,suit,0.25
88,14,52.62,487.11,158.58,669.54,suit,0.25
89,14,51.83,486.36,157.83,668.93,suit,0.25
90,14,51.05,485.60,157.08,668.32,suit,0.25
91,14,51.05,485.60,157.08,668.32,suit,0.25
69,15,256.20,535.77,337.10,649.20,t-shirt,0.25
70,15,258.50,538.40,339.00,648.50,t-shirt,0.25
71,15,260.90,537.05,342.30,649.70,t-shirt,0.25
72,15,263.30,535.70,344.30,648.40,t-shirt,0.25
73,15,263.83,536.21,344.10,654.00,t-shirt,0.25
74,15,265.60,535.49,342.44,652.58,t-shirt,0.25
75,15,265.08,534.76,343.30,653.60,t-shirt,0.25
76,15,266.40,534.03,343.47,651.67,t-shirt,0.25
77,15,264.80,533.30,344.21,652.20,t-shirt,0.25
78,15,260.00,528.32,344.96,651.34,t-shirt,0.25
79,15,256.70,527.06,345.70,651.70,t-shirt,0.25
80,15,252.40,525.80,343.70,648.60,t-shirt,0.25
81,15,249.70,527.30,342.20,645.20,t-shirt,0.25
82,15,246.22,526.29,340.50,644.90,t-shirt,0.25
83,15,245.20,525.28,339.30,644.60,t-shirt,0.25
84,15,245.50,524.27,337.30,644.30,t-shirt,0.25
85,15,246.60,523.26,335.90,644.00,t-shirt,0.25
86,15,247.54,522.25,334.30,643.70,t-shirt,0.25
87,15,248.49,521.24,332.70,643.40,t-shirt,0.25
88,15,247.90,520.23,329.70,643.10,t-shirt,0.25
89,15,240.45,519.22,326.45,642.80,t-shirt,0.25
90,15,233.00,518.21,323.20,642.50,t-shirt,0.25
91,15,233.00,518.21,323.20,642.50,t-shirt,0.25
69,16,148.66,556.83,212.17,652.94,t-shirt,0.75
70,16,148.27,556.10,211.78,652.16,t-shirt,0.75
71,16,147.88,555.32,211.21,651.38,t-shirt,0.75
72,16,147.49,554.54,210.65,650.61,t-shirt,0.75
73,16,147.11,553.76,210.08,649.83,t-shirt,0.75
74,16,146.72,552.98,209.51,649.05,t-shirt,0.75
75,16,146.33,552.20,208.94,648.27,t-shirt,0.75
76,16,145.94,551.41,208.37,647.49,t-shirt,0.75
77,16,145.55,550.63,207.80,646.71,t-shirt,0.75
78,16,145.16,549.85,207.23,645.93,t-shirt,0.75
79,16,144.77,549.07,206.66,645.16,t-shirt,0.75
80,16,144.38,548.29,206.09,644.38,t-shirt,0.75
81,16,143.99,547.51,205.52,643.60,t-shirt,0.75
82,16,143.60,546.73,204.95,642.82,t-shirt,0.75
83,16,143.21,545.95,204.38,642.04,t-shirt,0.75
84,16,142.82,545.17,203.82,641.26,t-shirt,0.75
85,16,142.43,544.39,203.25,640.48,t-shirt,0.75
86,16,142.04,543.61,202.68,639.70,t-shirt,0.75
87,16,141.66,542.82,202.11,638.93,t-shirt,0.75
88,16,141.27,542.04,201.54,638.15,t-shirt,0.75
89,16,140.88,541.26,200.97,637.37,t-shirt,0.75
90,16,140.49,540.48,200.40,636.59,t-shirt,0.75
91,16,140.49,540.48,200.40,636.59,t-shirt,0.75
69,17,152.00,645.25,217.88,769.10,trouser,0.75
70,17,152.80,644.76,217.09,769.40,trouser,0.75
71,17,152.15,644.27,216.31,768.20,trouser,0.75
72,17,151.50,643.78,215.52,766.90,trouser,0.75
73,17,149.90,643.29,214.73,766.60,trouser,0.75
74,17,149.18,642.79,213.95,765.65,trouser,0.75
75,17,148.47,642.30,213.16,764.71,trouser,0.75
76,17,147.75,641.81,212.37,763.76,trouser,0.75
77,17,147.04,641.32,211.59,762.82,trouser,0.75
78,17,146.32,640.83,210.80,761.87,trouser,0.75
79,17,145.61,640.34,210.01,760.93,trouser,0.75
80,17,144.89,639.84,209.22,759.98,trouser,0.75
81,17,144.18,639.35,208.44,759.04,trouser,0.75
82,17,143.46,638.86,207.65,758.09,trouser,0.75
83,17,142.74,638.37,206.86,757.15,trouser,0.75
84,17,142.03,637.88,206.08,756.20,trouser,0.75
85,17,141.54,637.38,205.29,755.60,trouser,0.75
86,17,141.05,636.89,204.50,755.00,trouser,0.75
87,17,140.56,636.40,203.72,754.53,trouser,0.75
88,17,140.08,635.91,202.93,754.05,trouser,0.75
89,17,139.59,635.42,202.14,753.58,trouser,0.75
90,17,139.10,634.92,201.36,753.10,trouser,0.75
91,17,126.70,634.92,201.36,824.40,trouser,0.75
69,18,790.33,658.09,875.85,847.90,trouser,1
70,18,790.64,657.27,876.22,847.27,trouser,1
71,18,790.95,656.45,876.59,846.63,trouser,1
72,18,790.24,655.64,875.94,846.00,trouser,1
73,18,789.52,654.82,875.28,845.37,trouser,1
74,18,788.81,654.00,874.63,844.73,trouser,1
75,18,788.10,653.18,873.98,844.10,trouser,1
76,18,787.38,652.36,873.33,843.47,trouser,1
77,18,786.67,651.54,872.68,842.83,trouser,1
78,18,785.96,650.72,872.02,842.20,trouser,1
79,18,785.24,649.91,871.37,841.57,trouser,1
80,18,784.53,649.09,870.72,840.93,trouser,1
81,18,783.82,648.27,870.07,840.30,trouser,1
82,18,783.11,647.45,869.42,839.67,trouser,1
83,18,782.39,646.63,868.76,839.03,trouser,1
84,18,781.68,645.81,868.11,838.40,trouser,1
85,18,780.97,644.99,867.46,837.77,trouser,1
86,18,780.25,644.17,866.81,837.13,trouser,1
87,18,779.54,643.36,866.16,836.50,trouser,1
88,18,778.83,642.54,865.50,835.87,trouser,1
89,18,778.11,641.72,864.85,835.23,trouser,1
90,18,777.40,640.90,864.20,834.60,trouser,1
91,18,777.40,640.90,864.20,834.60,trouser,1
69,19,653.88,660.23,804.15,792.43,shirt,1
70,19,655.00,660.23,802.70,792.43,shirt,1
71,19,654.30,659.43,802.19,791.63,shirt,1
72,19,653.61,658.63,801.67,790.83,shirt,1
73,19,652.91,657.83,801.16,790.03,shirt,1
74,19,652.21,657.03,800.64,789.23,shirt,1
75,19,651.51,656.23,800.13,788.42,shirt,1
76,19,650.82,655.43,799.61,787.62,shirt,1
77,19,650.12,654.63,799.10,786.82,shirt,1
78,19,649.42,653.83,798.58,786.02,shirt,1
79,19,648.73,653.02,798.07,785.22,shirt,1
80,19,648.03,652.22,797.55,784.42,shirt,1
81,19,647.33,651.42,797.04,783.62,shirt,1
82,19,646.64,650.62,796.52,782.82,shirt,1
83,19,645.94,649.82,796.01,782.02,shirt,1
84,19,645.24,649.02,795.49,781.22,shirt,1
85,19,644.54,648.22,794.98,780.42,shirt,1
86,19,643.85,647.42,794.46,779.62,shirt,1
87,19,643.15,646.62,793.95,778.82,shirt,1
88,19,642.45,645.82,793.43,778.02,shirt,1
89,19,641.76,645.02,792.92,777.22,shirt,1
90,19,641.06,644.22,792.40,776.42,shirt,1
91,19,641.06,644.22,792.40,776.42,shirt,1
91,20,748.80,376.00,1623.70,1079.69,suit,0.25
92,20,740.80,376.46,1618.77,1079.69,suit,0.25
93,20,737.10,376.93,1613.83,1079.69,suit,0.25
94,20,731.50,377.39,1607.77,1079.69,suit,0.25
95,20,725.90,377.85,1601.70,1079.69,suit,0.25
96,20,720.30,378.31,1599.03,1079.69,suit,0.25
97,20,714.50,378.78,1593.40,1079.69,suit,0.25
98,20,710.00,379.24,1588.00,1079.69,suit,0.25
99,20,709.75,379.70,1587.50,1079.69,suit,0.25
100,20,709.50,380.16,1587.70,1079.69,suit,0.25
101,20,710.30,380.62,1589.10,1079.69,suit,0.25
102,20,710.10,381.09,1589.70,1079.69,suit,0.25
103,20,711.50,381.55,1591.30,1079.69,suit,0.25
104,20,712.60,382.01,1590.70,1079.69,suit,0.25
105,20,713.35,382.48,1591.60,1079.69,suit,0.25
106,20,714.10,382.94,1592.50,1079.69,suit,0.25
107,20,712.30,383.40,1590.40,1079.69,suit,0.25
108,20,711.80,383.40,1590.40,1079.69,suit,0.25
126,21,108.52,471.30,976.70,1080.00,t-shirt,0.5
127,21,113.48,467.50,983.98,1080.00,t-shirt,0.5
128,21,118.44,463.70,991.25,1080.00,t-shirt,0.5
129,21,123.40,459.90,998.53,1080.00,t-shirt,0.5
130,21,122.45,456.10,1005.80,1080.00,t-shirt,0.5
131,21,125.93,452.30,1001.40,1080.00,t-shirt,0.5
132,21,129.42,448.50,997.00,1080.00,t-shirt,0.5
133,21,132.90,444.70,990.00,1080.00,t-shirt,0.5
134,21,132.00,444.15,983.00,1080.00,t-shirt,0.5
135,21,126.70,443.60,984.85,1080.00,t-shirt,0.5
136,21,120.30,443.05,982.27,1080.00,t-shirt,0.5
137,21,110.18,442.50,979.70,1080.00,t-shirt,0.5
138,21,104.50,453.03,966.00,1080.00,t-shirt,0.5
139,21,96.13,454.70,934.60,1080.00,t-shirt,0.5
140,21,90.00,456.37,896.90,1080.00,t-shirt,0.5
141,21,78.80,458.03,858.20,1080.00,t-shirt,0.5
142,21,69.50,459.70,814.30,1080.00,t-shirt,0.5
143,21,42.72,461.37,765.20,1080.00,t-shirt,0.5
144,21,33.70,463.03,715.80,1080.00,t-shirt,0.5
145,21,17.40,464.70,683.60,1080.00,t-shirt,0.5
146,21,17.40,464.70,683.60,1080.00,t-shirt,0.5
126,22,842.40,442.58,1388.27,1080.00,suit,0.25
127,22,845.57,439.42,1393.03,1080.00,suit,0.25
128,22,848.74,436.25,1397.79,1080.00,suit,0.25
129,22,851.91,433.08,1402.55,1080.00,suit,0.25
130,22,855.09,429.91,1407.32,1080.00,suit,0.25
131,22,858.26,426.74,1412.08,1080.00,suit,0.25
132,22,861.43,423.57,1416.84,1080.00,suit,0.25
133,22,864.60,420.40,1421.60,1080.00,suit,0.25
134,22,860.07,422.80,1422.33,1080.00,suit,0.25
135,22,855.55,425.20,1423.07,1080.00,suit,0.25
136,22,851.03,427.60,1423.80,1080.00,suit,0.25
137,22,846.50,428.83,1423.80,1080.00,suit,0.25
138,22,841.98,430.05,1423.80,1080.00,suit,0.25
139,22,837.45,431.28,1423.80,1080.00,suit,0.25
140,22,832.93,432.51,1423.80,1080.00,suit,0.25
141,22,828.40,433.73,1423.80,1080.00,suit,0.25
142,22,808.90,435.40,1423.80,1080.00,suit,0.25
143,22,807.60,437.07,1423.80,1080.00,suit,0.25
144,22,807.25,438.73,1423.80,1080.00,suit,0.25
145,22,806.90,440.40,1423.80,1080.00,suit,0.25
146,22,806.90,440.40,1423.80,1080.00,suit,0.25
146,23,402.83,334.40,957.94,1065.10,suit,0
147,23,402.97,332.00,958.43,1063.83,suit,0
148,23,403.10,329.60,958.92,1062.57,suit,0
149,23,403.23,329.25,959.41,1061.30,suit,0
150,23,403.37,328.90,959.90,1060.03,suit,0
151,23,403.50,326.80,958.07,1058.77,suit,0
152,23,401.40,326.40,958.10,1057.50,suit,0
153,23,399.29,324.14,955.70,1056.23,suit,0
154,23,397.19,323.50,953.30,1059.40,suit,0
155,23,395.08,322.30,950.90,1053.70,suit,0
156,23,394.22,322.00,949.20,1054.20,suit,0
157,23,393.36,323.80,947.50,1056.20,suit,0
158,23,392.50,323.65,946.50,1055.80,suit,0
159,23,388.30,322.92,942.20,1056.10,suit,0
160,23,385.50,323.20,939.30,1057.20,suit,0
161,23,382.60,324.40,934.60,1058.60,suit,0
162,23,378.00,326.80,931.40,1062.10,suit,0
163,23,371.50,330.20,924.80,1065.40,suit,0
164,23,365.70,331.30,918.90,1066.98,suit,0
165,23,355.80,331.80,910.20,1068.60,suit,0
166,23,351.30,331.90,904.50,1070.90,suit,0
167,23,346.80,332.30,901.90,1069.50,suit,0
