frame,id,xtl,ytl,xbr,ybr,label,complexity
163,0,444.00,298.30,885.00,1033.40,jacket,0.75
169,0,444.00,298.30,880.20,1033.40,jacket,0.75
170,0,444.00,298.30,878.60,1033.40,jacket,0.75
171,0,444.00,298.30,878.60,1033.40,jacket,0.75
172,0,438.67,298.30,878.60,1033.40,jacket,0.75
173,0,436.00,298.30,878.60,1033.40,jacket,0.75
178,0,436.00,298.30,878.60,1022.20,jacket,0.75
179,0,436.00,293.50,878.60,1022.20,jacket,0.75
186,0,429.60,293.50,878.60,1022.20,jacket,0.75
190,0,429.60,293.50,886.60,1022.20,jacket,0.75
192,0,429.60,293.50,889.80,1022.20,jacket,0.75
194,0,429.60,293.50,893.00,1022.20,jacket,0.75
195,0,421.60,303.10,896.20,999.70,jacket,0.75
196,0,423.20,306.40,897.80,994.90,jacket,0.75
197,0,420.00,309.60,899.40,988.50,jacket,0.75
198,0,420.00,314.40,901.00,991.70,jacket,0.75
199,0,424.80,314.40,905.80,991.70,jacket,0.75
200,0,429.60,316.00,910.60,991.70,jacket,0.75
201,0,429.60,316.00,915.40,986.90,jacket,0.75
202,0,429.60,316.00,921.80,986.90,jacket,0.75
203,0,429.60,324.00,926.60,986.90,jacket,0.75
204,0,434.40,324.00,929.80,978.90,jacket,0.75
205,0,434.40,324.00,931.40,978.90,jacket,0.75
207,0,437.60,324.00,939.40,978.90,jacket,0.75
208,0,439.20,324.00,941.00,970.90,jacket,0.75
210,0,439.20,324.00,949.00,970.90,jacket,0.75
211,0,442.40,324.00,949.00,970.90,jacket,0.75
213,0,445.60,324.00,955.40,954.80,jacket,0.75
214,0,447.20,324.00,958.60,941.90,jacket,0.75
215,0,447.20,324.00,966.60,970.80,jacket,0.75
216,0,458.40,324.00,971.40,970.80,jacket,0.75
217,0,463.20,324.00,976.20,975.60,jacket,0.75
218,0,463.20,324.00,977.80,975.60,jacket,0.75
219,0,463.20,324.00,981.00,975.60,jacket,0.75
222,0,463.20,324.00,985.80,975.60,jacket,0.75
226,0,463.20,319.20,981.00,975.60,jacket,0.75
227,0,472.80,312.80,974.60,975.60,jacket,0.75
228,0,466.40,308.00,969.80,974.00,jacket,0.75
229,0,466.40,308.00,958.60,974.00,jacket,0.75
230,0,458.40,308.00,952.20,962.80,jacket,0.75
231,0,458.40,308.00,941.00,962.80,jacket,0.75
232,0,448.80,308.00,934.60,962.80,jacket,0.75
233,0,447.20,311.20,926.60,962.80,jacket,0.75
235,0,439.20,311.20,917.00,962.80,jacket,0.75
236,0,439.20,311.20,909.00,962.80,jacket,0.75
237,0,439.20,304.80,905.80,962.80,jacket,0.75
240,0,432.80,304.80,901.00,966.00,jacket,0.75
241,0,432.80,306.42,901.00,986.90,jacket,0.75
242,0,427.98,298.40,896.18,988.50,jacket,0.75
243,0,427.98,298.40,896.18,988.50,jacket,0.75
244,0,427.98,285.50,896.18,988.50,jacket,0.75
245,0,427.98,285.50,894.60,988.50,jacket,0.75
248,0,427.98,285.50,893.00,999.70,jacket,0.75
250,0,427.98,285.50,889.80,999.70,jacket,0.75
257,0,427.98,285.50,888.20,999.70,jacket,0.75
258,0,428.00,285.50,886.60,999.70,jacket,0.75
259,0,431.20,285.50,886.60,1012.60,jacket,0.75
260,0,431.20,287.10,888.20,1012.60,jacket,0.75
262,0,437.60,287.10,888.20,1006.20,jacket,0.75
264,0,439.20,287.10,883.40,1006.20,jacket,0.75
265,0,439.20,290.30,891.40,1011.00,jacket,0.75
266,0,444.02,288.69,896.20,1006.20,jacket,0.75
267,0,444.02,288.69,899.40,1006.20,jacket,0.75
270,0,452.10,288.69,910.60,1006.20,jacket,0.75
271,0,452.10,288.69,910.60,1004.60,jacket,0.75
273,0,458.50,288.69,915.40,1001.40,jacket,0.75
274,0,461.70,288.70,921.80,1001.40,jacket,0.75
275,0,464.90,288.70,926.60,999.80,jacket,0.75
276,0,468.10,293.50,926.60,999.80,jacket,0.75
95,1,539.30,881.70,897.61,1080.00,short,0.75
96,1,541.00,881.10,897.33,1080.00,short,0.75
97,1,540.06,881.90,897.05,1079.97,short,0.75
98,1,539.11,881.20,896.77,1079.93,short,0.75
99,1,538.17,881.90,896.50,1079.90,short,0.75
100,1,537.22,882.60,896.22,1079.87,short,0.75
101,1,536.28,881.20,895.94,1079.83,short,0.75
102,1,535.33,881.30,892.60,1079.80,short,0.75
103,1,534.39,881.40,891.50,1079.77,short,0.75
104,1,533.44,880.40,891.20,1079.73,short,0.75
105,1,532.50,881.50,890.00,1079.70,short,0.75
106,1,532.50,881.90,888.90,1079.70,short,0.75
107,1,532.31,881.15,888.60,1079.73,short,0.75
108,1,532.11,880.40,888.31,1079.77,short,0.75
109,1,531.92,880.90,888.26,1079.80,short,0.75
110,1,531.72,881.40,888.21,1079.83,short,0.75
111,1,531.53,881.25,888.17,1079.87,short,0.75
112,1,531.33,881.10,888.12,1079.90,short,0.75
113,1,531.14,881.60,888.07,1079.93,short,0.75
114,1,530.94,881.20,888.03,1079.97,short,0.75
115,1,530.75,881.80,887.98,1080.00,short,0.75
116,1,530.55,880.80,887.93,1080.00,short,0.75
117,1,530.36,881.80,885.70,1080.00,short,0.75
118,1,531.20,881.70,887.84,1080.00,short,0.75
119,1,532.10,877.90,889.40,1080.00,short,0.75
120,1,532.60,881.70,891.50,1080.00,short,0.75
121,1,533.30,881.50,892.30,1080.00,short,0.75
122,1,533.50,881.20,894.70,1080.00,short,0.75
123,1,534.50,880.90,900.80,1080.00,short,0.75
124,1,534.70,881.90,899.00,1080.00,short,0.75
125,1,534.80,881.20,901.00,1080.00,short,0.75
126,1,533.90,880.90,901.10,1080.00,short,0.75
127,1,533.90,881.00,904.00,1080.00,short,0.75
128,1,532.70,881.20,902.20,1080.00,short,0.75
129,1,532.50,881.00,901.40,1080.00,short,0.75
130,1,529.90,882.20,899.10,1080.00,short,0.75
131,1,527.30,880.00,895.96,1080.00,short,0.75
132,1,525.18,882.20,894.65,1080.00,short,0.75
133,1,523.07,881.10,894.20,1080.00,short,0.75
134,1,521.41,881.50,889.20,1080.00,short,0.75
135,1,519.75,881.30,890.73,1080.00,short,0.75
136,1,518.10,881.90,886.60,1080.00,short,0.75
137,1,517.25,882.10,888.11,1080.00,short,0.75
138,1,518.30,881.10,887.70,1080.00,short,0.75
139,1,519.60,881.00,888.77,1079.45,short,0.75
140,1,521.30,881.90,888.90,1080.00,short,0.75
141,1,521.70,880.60,888.10,1080.00,short,0.75
142,1,523.00,880.90,892.70,1080.00,short,0.75
143,1,524.30,880.90,893.90,1080.00,short,0.75
144,1,526.50,881.40,899.50,1080.00,short,0.75
145,1,526.70,881.50,900.60,1080.00,short,0.75
146,1,527.40,881.10,901.80,1080.00,short,0.75
147,1,528.80,881.30,902.20,1080.00,short,0.75
148,1,531.10,881.30,901.50,1080.00,short,0.75
149,1,534.30,881.50,898.00,1080.00,short,0.75
150,1,536.42,881.10,899.00,1080.00,short,0.75
151,1,539.80,880.90,900.90,1080.00,short,0.75
152,1,543.90,881.10,898.00,1080.00,short,0.75
153,1,545.60,881.20,902.60,1080.00,short,0.75
154,1,548.90,880.80,900.80,1080.00,short,0.75
155,1,550.50,881.10,899.90,1080.00,short,0.75
156,1,550.00,881.00,898.00,1080.00,short,0.75
157,1,554.30,881.00,898.10,1080.00,short,0.75
158,1,552.70,881.30,899.10,1080.00,short,0.75
159,1,553.10,881.20,900.60,1080.00,short,0.75
160,1,553.20,881.30,898.20,1080.00,short,0.75
161,1,554.00,881.30,897.60,1080.00,short,0.75
162,1,552.70,880.80,897.50,1080.00,short,0.75
163,1,551.60,881.40,896.30,1080.00,short,0.75
164,1,551.50,881.10,896.30,1080.00,short,0.75
165,1,550.90,880.80,893.20,1080.00,short,0.75
166,1,550.40,879.70,894.72,1080.00,short,0.75
167,1,549.10,881.20,896.30,1080.00,short,0.75
168,1,548.00,881.10,891.74,1080.00,short,0.75
169,1,547.00,881.50,890.99,1080.00,short,0.75
170,1,545.80,881.30,893.50,1080.00,short,0.75
171,1,543.60,881.40,893.10,1080.00,short,0.75
172,1,542.00,881.40,891.20,1080.00,short,0.75
173,1,540.40,881.00,892.80,1080.00,short,0.75
174,1,538.80,880.70,892.20,1080.00,short,0.75
175,1,537.20,880.80,894.70,1080.00,short,0.75
176,1,536.10,880.80,894.10,1080.00,short,0.75
177,1,537.20,881.30,892.23,1080.00,short,0.75
178,1,533.50,881.20,896.30,1080.00,short,0.75
179,1,535.35,880.30,895.97,1080.00,short,0.75
180,1,537.20,881.00,897.83,1080.00,short,0.75
181,1,538.30,880.80,899.70,1080.00,short,0.75
182,1,540.60,881.00,898.46,1079.05,short,0.75
183,1,539.40,881.20,897.21,1080.00,short,0.75
184,1,537.70,880.90,904.30,1080.00,short,0.75
185,1,535.90,881.20,894.72,1080.00,short,0.75
186,1,533.70,881.90,893.48,1080.00,short,0.75
187,1,532.50,881.70,891.30,1080.00,short,0.75
188,1,531.30,880.90,890.99,1080.00,short,0.75
189,1,527.20,881.10,889.74,1080.00,short,0.75
190,1,526.00,881.50,888.50,1080.00,short,0.75
191,1,521.60,881.70,885.50,1079.05,short,0.75
192,1,519.00,880.50,887.10,1080.00,short,0.75
193,1,512.70,881.40,890.50,1080.00,short,0.75
194,1,507.10,881.30,893.70,1080.00,short,0.75
195,1,501.50,881.20,899.70,1080.00,short,0.75
196,1,496.10,881.40,905.30,1080.00,short,0.75
197,1,487.90,881.40,910.90,1080.00,short,0.75
198,1,485.10,880.50,915.50,1080.00,short,0.75
199,1,483.30,880.10,910.90,1080.00,short,0.75
200,1,483.20,879.50,910.90,1080.00,short,0.75
201,1,482.31,878.30,909.00,1080.00,short,0.75
202,1,477.60,880.30,905.30,1080.00,short,0.75
203,1,475.90,878.90,903.90,1080.00,short,0.75
204,1,476.00,878.90,904.20,1080.00,short,0.75
205,1,473.80,882.40,904.20,1080.00,short,0.75
206,1,474.30,882.50,906.10,1080.00,short,0.75
207,1,470.20,880.40,906.10,1080.00,short,0.75
208,1,466.50,881.20,905.00,1080.00,short,0.75
209,1,468.20,881.00,904.50,1080.00,short,0.75
210,1,466.60,881.90,902.90,1080.00,short,0.75
211,1,465.00,881.20,901.30,1080.00,short,0.75
212,1,463.40,881.10,899.70,1080.00,short,0.75
213,1,461.80,880.00,898.10,1080.00,short,0.75
214,1,460.20,881.20,896.50,1080.00,short,0.75
215,1,456.70,881.40,893.30,1080.00,short,0.75
216,1,452.20,880.50,890.10,1080.00,short,0.75
217,1,447.40,880.80,886.90,1080.00,short,0.75
218,1,444.73,881.30,884.10,1080.00,short,0.75
219,1,444.30,881.70,881.50,1080.00,short,0.75
220,1,442.70,881.60,878.30,1080.00,short,0.75
221,1,441.10,881.70,876.00,1080.00,short,0.75
222,1,439.45,880.30,874.90,1079.05,short,0.75
223,1,439.40,881.10,876.40,1080.00,short,0.75
224,1,440.00,880.70,877.00,1080.00,short,0.75
225,1,442.30,878.30,880.30,1080.00,short,0.75
226,1,443.40,878.80,882.50,1080.00,short,0.75
227,1,446.70,879.20,884.70,1080.00,short,0.75
228,1,450.60,878.60,885.60,1080.00,short,0.75
229,1,465.67,880.80,891.10,1080.00,short,0.75
230,1,477.43,879.90,889.90,1080.00,short,0.75
231,1,489.20,880.20,895.40,1080.00,short,0.75
232,1,494.80,881.10,896.50,1078.10,short,0.75
233,1,507.10,881.30,896.50,1080.00,short,0.75
234,1,510.46,881.40,899.70,1080.00,short,0.75
235,1,516.10,880.30,902.90,1080.00,short,0.75
236,1,511.60,881.10,902.90,1080.00,short,0.75
237,1,514.00,881.20,902.90,1080.00,short,0.75
238,1,516.40,881.40,902.90,1080.00,short,0.75
239,1,516.40,881.40,901.30,1080.00,short,0.75
240,1,518.00,880.40,901.30,1080.00,short,0.75
241,1,519.60,878.40,901.30,1080.00,short,0.75
242,1,521.20,878.80,901.30,1080.00,short,0.75
243,1,522.80,881.90,907.70,1080.00,short,0.75
244,1,527.10,880.90,905.57,1080.00,short,0.75
245,1,531.40,882.30,910.10,1080.00,short,0.75
246,1,535.70,878.10,909.10,1080.00,short,0.75
247,1,535.70,882.40,906.10,1080.00,short,0.75
248,1,535.70,880.90,906.10,1080.00,short,0.75
249,1,536.23,882.50,908.60,1080.00,short,0.75
250,1,536.77,883.50,904.46,1080.00,short,0.75
251,1,537.30,882.00,911.50,1080.00,short,0.75
252,1,537.83,880.60,911.90,1080.00,short,0.75
253,1,540.20,881.20,907.40,1080.00,short,0.75
254,1,542.60,881.10,905.90,1080.00,short,0.75
255,1,543.20,881.50,909.70,1080.00,short,0.75
256,1,543.70,881.50,912.60,1080.00,short,0.75
257,1,545.10,881.60,913.60,1080.00,short,0.75
258,1,549.00,879.70,914.30,1080.00,short,0.75
259,1,550.10,879.30,915.70,1080.00,short,0.75
260,1,551.80,881.40,916.10,1080.00,short,0.75
261,1,552.50,880.10,915.70,1080.00,short,0.75
262,1,555.40,880.90,917.00,1080.00,short,0.75
263,1,554.90,881.40,918.90,1080.00,short,0.75
264,1,558.10,880.90,918.90,1080.00,short,0.75
265,1,558.10,880.90,921.30,1080.00,short,0.75
266,1,560.00,881.40,924.50,1080.00,short,0.75
267,1,562.90,880.90,925.50,1080.00,short,0.75
268,1,565.04,880.40,930.70,1080.00,short,0.75
269,1,567.18,879.80,936.80,1080.00,short,0.75
270,1,569.33,880.90,939.30,1080.00,short,0.75
271,1,572.14,882.90,943.40,1080.00,short,0.75
272,1,574.96,881.70,945.70,1080.00,short,0.75
273,1,577.78,880.50,948.00,1080.00,short,0.75
274,1,579.00,880.90,952.20,1080.00,short,0.75
275,1,581.10,879.80,956.50,1080.00,short,0.75
276,1,579.40,880.60,959.90,1080.00,short,0.75
277,1,579.60,880.90,959.60,1080.00,short,0.75
278,1,583.50,881.50,961.10,1080.00,short,0.75
279,1,582.80,881.20,958.90,1080.00,short,0.75
280,1,584.80,881.50,959.50,1080.00,short,0.75
281,1,584.10,880.80,957.30,1080.00,short,0.75
282,1,588.00,881.00,960.70,1080.00,short,0.75
283,1,591.00,880.60,965.30,1080.00,short,0.75
284,1,595.50,881.00,970.90,1080.00,short,0.75
285,1,601.10,882.10,976.10,1080.00,short,0.75
286,1,606.90,881.00,978.90,1080.00,short,0.75
287,1,612.70,881.00,986.40,1080.00,short,0.75
288,1,617.80,881.00,994.90,1080.00,short,0.75
289,1,625.60,881.10,999.60,1080.00,short,0.75
290,1,632.80,880.50,1006.90,1080.00,short,0.75
291,1,638.20,881.60,1013.20,1080.00,short,0.75
292,1,646.40,881.00,1021.40,1080.00,short,0.75
293,1,651.20,881.50,1027.00,1080.00,short,0.75
294,1,654.40,880.50,1035.00,1080.00,short,0.75
295,1,660.80,880.00,1037.70,1079.70,short,0.75
296,1,663.60,880.50,1042.30,1080.00,short,0.75
297,1,665.60,881.00,1047.00,1080.00,short,0.75
298,1,669.30,881.00,1048.90,1080.00,short,0.75
299,1,676.80,881.50,1052.60,1080.00,short,0.75
300,1,684.85,882.90,1057.90,1080.00,short,0.75
301,1,692.90,883.10,1064.60,1079.70,short,0.75
302,1,702.30,882.10,1071.40,1080.00,short,0.75
303,1,707.00,881.90,1084.80,1079.70,short,0.75
304,1,714.80,882.70,1087.46,1080.00,short,0.75
305,1,718.20,882.00,1087.47,1080.00,short,0.75
306,1,722.30,883.50,1098.30,1080.00,short,0.75
307,1,726.00,882.80,1100.30,1079.70,short,0.75
308,1,728.88,883.30,1100.10,1080.00,short,0.75
309,1,727.10,883.40,1099.10,1080.00,short,0.75
310,1,723.60,882.80,1093.00,1080.00,short,0.75
311,1,721.90,883.20,1083.90,1080.00,short,0.75
312,1,719.60,883.10,1068.20,1079.70,short,0.75
313,1,721.30,883.20,1063.60,1078.90,short,0.75
314,1,725.20,883.20,1065.30,1079.40,short,0.75
315,1,727.30,884.00,1067.50,1080.00,short,0.75
316,1,729.90,883.70,1070.50,1078.30,short,0.75
317,1,732.10,883.60,1074.70,1080.00,short,0.75
318,1,734.60,883.80,1077.80,1079.70,short,0.75
319,1,738.50,883.00,1087.10,1080.00,short,0.75
320,1,739.00,883.00,1100.90,1080.00,short,0.75
321,1,739.50,882.80,1103.50,1080.00,short,0.75
322,1,739.10,881.20,1102.70,1080.00,short,0.75
323,1,735.30,881.60,1101.90,1080.00,short,0.75
324,1,729.30,881.40,1101.10,1080.00,short,0.75
325,1,723.30,883.50,1100.30,1080.00,short,0.75
326,1,723.30,810.19,1100.30,1074.89,short,0.75
95,2,1097.60,869.00,1424.60,1080.00,trouser,1
96,2,1098.00,868.80,1424.60,1080.00,trouser,1
97,2,1098.40,869.50,1424.60,1080.00,trouser,1
98,2,1098.80,869.48,1424.60,1080.00,trouser,1
99,2,1098.75,869.46,1424.60,1080.00,trouser,1
100,2,1098.70,869.43,1424.60,1080.00,trouser,1
101,2,1098.90,869.41,1424.60,1080.00,trouser,1
102,2,1099.70,869.39,1424.60,1079.36,trouser,1
103,2,1100.10,869.37,1426.10,1080.00,trouser,1
104,2,1100.80,869.34,1425.60,1080.00,trouser,1
105,2,1101.10,869.32,1425.10,1080.00,trouser,1
106,2,1100.70,869.30,1424.60,1080.00,trouser,1
107,2,1101.70,868.20,1424.60,1080.00,trouser,1
108,2,1100.40,867.90,1424.60,1080.00,trouser,1
109,2,1100.70,869.10,1424.60,1080.00,trouser,1
110,2,1100.10,870.50,1424.60,1080.00,trouser,1
111,2,1099.80,869.40,1424.39,1080.00,trouser,1
112,2,1099.40,868.80,1424.18,1080.00,trouser,1
113,2,1098.36,869.80,1423.97,1080.00,trouser,1
114,2,1098.04,867.80,1423.76,1080.00,trouser,1
115,2,1097.73,869.50,1423.55,1080.00,trouser,1
116,2,1097.42,869.00,1423.33,1080.00,trouser,1
117,2,1097.90,869.80,1422.30,1080.00,trouser,1
118,2,1096.80,870.30,1422.10,1080.00,trouser,1
119,2,1097.20,869.60,1421.90,1080.00,trouser,1
120,2,1096.90,869.60,1422.80,1080.00,trouser,1
121,2,1096.60,870.10,1420.60,1080.00,trouser,1
122,2,1096.03,870.07,1419.10,1079.25,trouser,1
123,2,1095.47,870.03,1418.80,1080.00,trouser,1
124,2,1094.90,870.00,1420.10,1080.00,trouser,1
125,2,1095.40,868.30,1418.70,1080.00,trouser,1
126,2,1094.27,869.10,1419.50,1080.00,trouser,1
127,2,1093.96,869.90,1418.90,1080.00,trouser,1
128,2,1095.20,869.10,1419.70,1080.00,trouser,1
129,2,1094.10,869.70,1420.60,1080.00,trouser,1
130,2,1094.60,869.60,1421.50,1080.00,trouser,1
131,2,1094.20,868.80,1422.30,1080.00,trouser,1
132,2,1093.90,870.10,1421.70,1080.00,trouser,1
133,2,1094.40,868.90,1424.10,1079.50,trouser,1
134,2,1094.10,870.00,1423.40,1080.00,trouser,1
135,2,1092.20,869.40,1423.50,1080.00,trouser,1
136,2,1091.13,868.90,1423.60,1080.00,trouser,1
137,2,1090.00,868.90,1423.70,1080.00,trouser,1
138,2,1088.90,869.50,1422.30,1080.00,trouser,1
139,2,1090.80,868.70,1423.80,1080.00,trouser,1
140,2,1090.40,869.70,1420.70,1080.00,trouser,1
141,2,1090.70,869.00,1422.30,1080.00,trouser,1
142,2,1093.40,869.40,1423.10,1080.00,trouser,1
143,2,1096.80,869.90,1423.80,1080.00,trouser,1
144,2,1098.60,869.60,1424.60,1080.00,trouser,1
145,2,1099.70,870.20,1424.60,1080.00,trouser,1
146,2,1099.80,869.90,1424.60,1080.00,trouser,1
147,2,1099.10,870.10,1424.60,1080.00,trouser,1
148,2,1099.10,869.60,1425.00,1080.00,trouser,1
149,2,1098.30,869.50,1424.70,1080.00,trouser,1
150,2,1096.80,869.90,1423.60,1080.00,trouser,1
151,2,1096.50,869.40,1422.20,1080.00,trouser,1
152,2,1095.60,869.80,1422.40,1080.00,trouser,1
153,2,1095.70,869.20,1423.20,1080.00,trouser,1
154,2,1097.20,868.60,1422.40,1080.00,trouser,1
155,2,1096.80,869.00,1421.60,1079.90,trouser,1
156,2,1097.30,869.50,1421.60,1080.00,trouser,1
157,2,1097.10,868.40,1422.40,1080.00,trouser,1
158,2,1095.30,869.70,1421.60,1080.00,trouser,1
159,2,1095.30,869.10,1421.70,1080.00,trouser,1
160,2,1095.20,869.00,1421.00,1080.00,trouser,1
161,2,1094.50,869.10,1421.30,1080.00,trouser,1
162,2,1094.60,869.90,1421.40,1080.00,trouser,1
163,2,1095.90,869.40,1421.10,1080.00,trouser,1
164,2,1095.40,868.70,1420.70,1080.00,trouser,1
165,2,1096.00,868.90,1421.40,1080.00,trouser,1
166,2,1095.50,868.60,1421.30,1080.00,trouser,1
167,2,1094.80,868.80,1421.70,1080.00,trouser,1
168,2,1094.80,868.60,1422.00,1080.00,trouser,1
169,2,1095.70,868.90,1421.90,1080.00,trouser,1
170,2,1095.50,868.90,1423.40,1080.00,trouser,1
171,2,1095.50,869.60,1422.90,1080.00,trouser,1
172,2,1095.00,869.70,1423.20,1079.70,trouser,1
173,2,1095.60,868.40,1423.50,1080.00,trouser,1
174,2,1095.70,869.40,1424.60,1080.00,trouser,1
175,2,1095.90,869.40,1425.00,1080.00,trouser,1
176,2,1096.80,869.90,1424.50,1080.00,trouser,1
177,2,1096.90,868.90,1424.80,1080.00,trouser,1
178,2,1097.00,869.60,1425.90,1080.00,trouser,1
179,2,1097.40,869.50,1426.20,1080.00,trouser,1
180,2,1097.30,869.50,1426.50,1080.00,trouser,1
181,2,1097.90,869.80,1426.80,1080.00,trouser,1
182,2,1097.40,869.10,1427.70,1080.00,trouser,1
183,2,1097.60,868.90,1427.60,1080.00,trouser,1
184,2,1098.20,869.50,1428.50,1080.00,trouser,1
185,2,1098.60,868.80,1428.90,1080.00,trouser,1
186,2,1098.50,868.80,1429.60,1080.00,trouser,1
187,2,1098.50,869.40,1430.60,1080.00,trouser,1
188,2,1099.20,868.40,1429.80,1080.00,trouser,1
189,2,1099.20,869.70,1431.00,1080.00,trouser,1
190,2,1098.70,869.80,1431.50,1080.00,trouser,1
191,2,1099.00,869.00,1432.40,1080.00,trouser,1
192,2,1098.80,868.80,1432.60,1080.00,trouser,1
193,2,1099.10,868.80,1433.10,1080.00,trouser,1
194,2,1099.20,869.10,1433.70,1080.00,trouser,1
195,2,1099.20,869.60,1434.70,1080.00,trouser,1
196,2,1099.20,869.30,1434.30,1080.00,trouser,1
197,2,1099.20,869.80,1435.10,1080.00,trouser,1
198,2,1098.10,869.20,1435.10,1080.00,trouser,1
199,2,1098.40,868.80,1435.80,1080.00,trouser,1
200,2,1097.60,869.50,1436.60,1080.00,trouser,1
201,2,1098.10,869.10,1436.90,1080.00,trouser,1
202,2,1098.40,869.80,1437.40,1080.00,trouser,1
203,2,1098.40,868.60,1437.40,1080.00,trouser,1
204,2,1098.90,869.90,1437.40,1080.00,trouser,1
205,2,1099.10,869.20,1437.40,1080.00,trouser,1
206,2,1098.30,868.80,1438.44,1080.00,trouser,1
207,2,1098.10,869.90,1439.48,1080.00,trouser,1
208,2,1098.10,869.20,1440.00,1080.00,trouser,1
209,2,1098.30,869.00,1440.50,1080.00,trouser,1
210,2,1098.30,869.40,1440.70,1080.00,trouser,1
211,2,1097.80,869.80,1440.70,1080.00,trouser,1
212,2,1097.80,870.40,1441.50,1080.00,trouser,1
213,2,1097.00,870.00,1442.40,1080.00,trouser,1
214,2,1096.80,869.90,1443.20,1080.00,trouser,1
215,2,1097.20,869.60,1443.50,1080.00,trouser,1
216,2,1095.80,870.50,1444.30,1080.00,trouser,1
217,2,1095.90,870.10,1445.40,1080.00,trouser,1
218,2,1095.90,869.80,1445.40,1080.00,trouser,1
219,2,1094.80,869.80,1445.40,1080.00,trouser,1
