frame,id,xtl,ytl,xbr,ybr,label,complexity
339,6,1031.90,314.30,1215.70,562.50,shirt,0.5
340,6,1032.90,321.70,1216.60,567.10,shirt,0.5
341,6,1031.90,327.50,1214.80,574.80,shirt,0.5
342,6,1029.10,335.20,1216.60,580.20,shirt,0.5
343,6,1022.60,339.40,1205.50,582.30,shirt,0.5
344,6,1014.20,339.40,1200.90,586.20,shirt,0.5
345,6,1011.40,345.50,1196.30,588.70,shirt,0.5
346,6,1008.60,353.30,1193.50,587.80,shirt,0.5
347,6,1013.20,340.10,1196.30,583.50,shirt,0.5
348,6,1018.00,335.50,1198.20,577.10,shirt,0.5
349,6,1024.30,335.20,1201.00,572.70,shirt,0.5
350,6,1030.80,325.50,1201.00,573.60,shirt,0.5
351,6,1030.80,325.50,1198.20,573.70,shirt,0.5
352,6,1030.80,332.90,1195.40,581.30,shirt,0.5
353,6,1029.90,343.10,1189.80,587.70,shirt,0.5
354,6,1025.30,347.80,1182.40,585.80,shirt,0.5
355,6,1025.30,353.40,1173.10,592.40,shirt,0.5
356,6,1025.30,355.20,1167.50,603.30,shirt,0.5
357,6,1025.30,358.90,1161.00,608.50,shirt,0.5
358,6,1028.10,356.10,1154.50,603.30,shirt,0.5
359,6,1028.10,356.10,1149.90,594.00,shirt,0.5
360,6,1025.30,350.50,1150.80,588.40,shirt,0.5
361,6,1027.90,345.90,1147.10,596.70,shirt,0.5
362,6,1030.88,344.00,1143.40,591.17,shirt,0.5
363,6,1035.50,342.20,1140.60,594.60,shirt,0.5
364,6,1028.10,343.10,1139.70,595.80,shirt,0.5
365,6,1028.10,349.60,1137.80,604.20,shirt,0.5
366,6,1016.90,358.00,1137.80,609.10,shirt,0.5
367,6,1022.50,361.70,1137.80,616.00,shirt,0.5
368,6,1016.00,367.20,1137.80,617.80,shirt,0.5
369,6,1014.10,371.00,1131.30,626.20,shirt,0.5
370,6,1013.10,373.70,1122.00,625.60,shirt,0.5
371,6,1005.70,371.90,1117.40,625.60,shirt,0.5
372,6,1005.70,371.90,1117.40,629.30,shirt,0.5
288,7,917.50,579.30,1187.10,868.40,trouser,0.5
289,7,923.10,562.60,1194.50,869.30,trouser,0.5
290,7,923.10,559.80,1186.10,869.30,trouser,0.5
291,7,923.10,559.80,1165.60,869.30,trouser,0.5
292,7,931.50,559.80,1141.40,860.90,trouser,0.5
293,7,943.60,559.80,1123.70,860.90,trouser,0.5
294,7,960.30,559.80,1102.30,852.50,trouser,0.5
295,7,952.90,559.80,1082.80,852.50,trouser,0.5
296,7,948.30,549.60,1087.40,842.30,trouser,0.5
297,7,951.00,549.60,1111.60,842.30,trouser,0.5
298,7,956.60,549.60,1135.00,849.00,trouser,0.5
299,7,941.70,549.60,1156.20,851.60,trouser,0.5
300,7,929.60,557.00,1175.70,854.40,trouser,0.5
301,7,927.70,557.00,1190.60,861.80,trouser,0.5
302,7,930.50,557.00,1199.90,861.80,trouser,0.5
303,7,937.00,557.00,1196.20,861.80,trouser,0.5
304,7,937.90,557.00,1181.30,861.80,trouser,0.5
305,7,950.90,557.00,1167.40,861.80,trouser,0.5
306,7,963.00,545.40,1145.10,861.80,trouser,0.5
307,7,982.50,547.10,1129.30,861.80,trouser,0.5
308,7,976.90,545.80,1111.60,856.70,trouser,0.5
309,7,973.20,556.10,1111.60,861.80,trouser,0.5
310,7,973.20,542.10,1138.60,846.90,trouser,0.5
311,7,976.90,547.70,1163.70,846.90,trouser,0.5
312,7,965.70,547.70,1182.30,846.90,trouser,0.5
313,7,944.30,544.90,1199.00,846.90,trouser,0.5
314,7,936.10,544.90,1213.90,841.80,trouser,0.5
315,7,941.80,544.90,1233.40,846.90,trouser,0.5
316,7,950.79,545.83,1247.30,852.50,trouser,0.5
317,7,964.70,545.83,1254.70,852.50,trouser,0.5
318,7,972.70,545.83,1246.60,849.80,trouser,0.5
319,7,986.50,545.83,1233.70,849.80,trouser,0.5
320,7,996.30,545.83,1223.00,854.50,trouser,0.5
321,7,1012.60,545.83,1206.30,848.70,trouser,0.5
322,7,1021.50,542.10,1186.80,841.30,trouser,0.5
323,7,1027.60,534.10,1160.50,829.20,trouser,0.5
324,7,1028.90,537.50,1148.70,840.20,trouser,0.5
325,7,1036.30,533.80,1165.50,833.80,trouser,0.5
326,7,1057.70,539.40,1196.20,841.20,trouser,0.5
327,7,1041.00,540.30,1218.50,845.90,trouser,0.5
328,7,1039.10,540.30,1238.00,848.60,trouser,0.5
329,7,1041.90,540.30,1251.90,852.30,trouser,0.5
330,7,1051.20,536.40,1255.60,854.00,trouser,0.5
331,7,1058.60,540.30,1235.20,854.20,trouser,0.5
332,7,1057.70,540.80,1217.50,852.30,trouser,0.5
333,7,1048.40,534.30,1194.30,852.30,trouser,0.5
334,7,1033.50,530.40,1170.70,856.20,trouser,0.5
335,7,1020.50,531.00,1174.80,842.10,trouser,0.5
336,7,1017.70,530.10,1199.90,844.90,trouser,0.5
337,7,1025.10,523.60,1222.20,831.00,trouser,0.5
338,7,1032.50,527.40,1243.60,831.00,trouser,0.5
